S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
57.4119,2.1797,89.8438,0.4871,67.1875,0.9548,88.5417,0.4787,82.8125,0.6827,82.2917,0.7779,50.0,1.2369,59.8958,1.1739,86.1979,0.5723,85.9375,0.6387,87.2396,0.571
57.3518,2.1875,89.8438,0.4778,65.625,0.9774,87.7604,0.4847,83.5938,0.6463,83.8542,0.7297,51.3021,1.2361,59.375,1.1787,85.9375,0.578,88.2812,0.5741,87.7604,0.5511
58.103,2.1771,90.8854,0.4482,67.7083,0.9318,89.8438,0.4491,83.3333,0.6512,81.25,0.762,50.0,1.2578,63.5417,1.0933,86.1979,0.5758,86.9792,0.6095,89.0625,0.5209
58.3033,2.1804,89.8438,0.45,66.6667,0.9335,88.8021,0.4497,84.6354,0.6274,82.2917,0.7445,52.0833,1.2142,62.7604,1.1118,86.1979,0.5625,88.5417,0.563,88.5417,0.5192
58.764,2.1707,89.5833,0.4609,67.7083,0.9238,88.8021,0.4485,85.1562,0.6221,84.1146,0.7069,52.8646,1.1831,62.7604,1.1004,88.5417,0.5278,88.0208,0.5631,88.5417,0.5178
58.8642,2.1746,89.5833,0.4628,69.5312,0.8744,87.5,0.4697,84.375,0.6043,84.8958,0.6813,54.1667,1.1762,63.8021,1.0721,88.8021,0.5203,88.2812,0.5563,88.8021,0.515
59.385,2.1688,89.5833,0.4459,69.7917,0.8773,91.1458,0.42,84.1146,0.6202,84.375,0.7021,52.8646,1.1864,65.3646,1.0288,88.8021,0.5174,87.7604,0.5616,90.1042,0.4783
59.4151,2.1737,90.1042,0.4327,70.3125,0.864,89.3229,0.4346,85.1562,0.5921,85.4167,0.6824,53.6458,1.1799,66.9271,1.0096,88.5417,0.5207,89.0625,0.5398,90.625,0.4755
59.8958,2.1659,91.4062,0.4175,69.7917,0.8706,90.8854,0.4239,84.8958,0.5949,85.9375,0.6636,55.9896,1.146,66.1458,1.0113,90.3646,0.4878,88.5417,0.5484,90.1042,0.4703
59.8257,2.1678,91.6667,0.41,71.3542,0.8398,90.3646,0.4196,84.8958,0.5926,84.8958,0.6788,54.4271,1.1673,67.4479,0.9833,89.0625,0.5009,88.8021,0.5385,91.4062,0.447
60.0861,2.163,91.9271,0.4072,71.0938,0.852,90.625,0.4202,85.6771,0.585,85.4167,0.6477,56.5104,1.1323,66.4062,0.9977,89.8438,0.4724,89.3229,0.5288,90.625,0.4472
60.2764,2.1604,90.8854,0.4147,71.875,0.831,89.8438,0.4205,85.6771,0.5771,85.4167,0.6418,58.0729,1.1135,67.4479,0.9751,89.5833,0.4775,89.0625,0.5173,91.1458,0.4374
60.7973,2.1459,92.1875,0.3916,71.3542,0.834,91.4062,0.3978,84.8958,0.5839,85.6771,0.6305,58.3333,1.0857,68.4896,0.9694,90.8854,0.4396,88.5417,0.5236,90.8854,0.4249
61.1779,2.1476,91.6667,0.3888,72.1354,0.8362,90.1042,0.4163,85.9375,0.5569,85.9375,0.6272,62.5,1.028,66.9271,0.9685,89.8438,0.4689,88.8021,0.5028,91.1458,0.4221
61.228,2.1464,90.3646,0.4097,72.9167,0.8128,90.3646,0.4051,85.1562,0.5494,87.2396,0.5877,61.7188,1.0376,68.2292,0.9552,91.1458,0.4398,88.8021,0.4999,90.8854,0.4295
61.2079,2.1464,89.5833,0.4127,72.9167,0.8054,88.2812,0.4202,84.375,0.543,86.9792,0.5649,61.7188,1.0362,67.7083,0.9615,91.4062,0.4236,89.0625,0.4763,90.625,0.4193
61.5585,2.1355,91.1458,0.4018,73.6979,0.7823,90.625,0.3997,84.8958,0.5466,86.4583,0.5765,60.9375,1.033,68.4896,0.9359,91.9271,0.4082,89.3229,0.4782,90.625,0.4262
62.0693,2.1223,91.6667,0.393,74.2188,0.7802,90.1042,0.3991,85.4167,0.5396,86.1979,0.5927,62.5,1.0095,71.0938,0.8952,91.4062,0.423,89.0625,0.4964,90.8854,0.4018
62.3197,2.1131,91.6667,0.3904,74.4792,0.7845,89.5833,0.4052,85.6771,0.5339,86.4583,0.5726,63.8021,0.9885,70.0521,0.899,91.6667,0.406,89.3229,0.4745,90.625,0.402
62.2796,2.1158,91.6667,0.3782,74.4792,0.7739,89.8438,0.3893,85.1562,0.5155,86.4583,0.5644,62.5,1.0018,70.0521,0.902,91.4062,0.4182,90.1042,0.4676,91.1458,0.3918
62.6202,2.1087,91.1458,0.3893,76.3021,0.7494,89.8438,0.3937,84.6354,0.5243,86.1979,0.5609,63.2812,0.9867,70.3125,0.8872,91.6667,0.4056,90.3646,0.4625,90.8854,0.3888
62.6903,2.1118,90.8854,0.3882,76.3021,0.7533,88.8021,0.3951,84.8958,0.5041,86.7188,0.5528,64.8438,0.9646,70.3125,0.8917,91.6667,0.4172,91.1458,0.4506,91.6667,0.3907
62.9107,2.0998,91.9271,0.3698,76.5625,0.7364,90.8854,0.3698,85.4167,0.5276,86.4583,0.5643,63.0208,0.9949,72.1354,0.8644,92.1875,0.3793,89.8438,0.479,90.8854,0.3837
62.9808,2.1007,92.1875,0.3656,75.5208,0.7497,90.1042,0.3682,84.6354,0.5094,86.9792,0.5392,63.0208,0.9909,71.3542,0.8579,92.1875,0.3659,90.625,0.4482,91.4062,0.3717
63.1811,2.0897,91.9271,0.3756,76.0417,0.7167,90.3646,0.375,85.1562,0.5236,88.5417,0.5262,62.5,0.9819,75.0,0.8157,92.4479,0.3703,90.625,0.4623,91.6667,0.3617
63.4615,2.0898,91.6667,0.375,76.0417,0.7275,90.1042,0.3681,84.8958,0.5054,86.9792,0.5388,64.3229,0.9782,75.7812,0.8144,92.1875,0.3719,91.4062,0.4456,91.6667,0.3613
63.6118,2.0892,91.9271,0.3636,76.8229,0.7262,90.3646,0.3653,85.4167,0.4867,88.2812,0.513,64.8438,0.956,73.9583,0.8319,92.9688,0.3606,91.6667,0.4467,90.8854,0.3671
63.9123,2.0868,91.6667,0.361,76.3021,0.7267,90.3646,0.3725,86.1979,0.4845,87.7604,0.5276,65.1042,0.9488,75.5208,0.8059,93.2292,0.365,90.1042,0.4533,90.8854,0.3685
64.0725,2.0827,92.1875,0.3496,76.3021,0.7114,90.625,0.3558,85.6771,0.4961,87.2396,0.5413,64.5833,0.9429,75.2604,0.808,92.7083,0.3731,91.4062,0.4385,91.6667,0.3477
64.1326,2.0822,92.4479,0.3505,76.3021,0.7174,89.8438,0.361,85.6771,0.4849,88.5417,0.5221,65.8854,0.9204,75.0,0.8098,92.4479,0.3746,91.4062,0.4347,91.4062,0.345
64.3429,2.0756,91.9271,0.3576,78.125,0.6719,90.625,0.3575,85.4167,0.5031,88.8021,0.5097,64.0625,0.9488,76.3021,0.7813,93.4896,0.336,90.8854,0.4512,91.4062,0.3516
64.6535,2.0756,91.9271,0.3573,77.6042,0.6903,89.8438,0.372,85.1562,0.496,89.3229,0.484,65.8854,0.9113,76.3021,0.7974,94.0104,0.3283,91.6667,0.4294,91.1458,0.3532
64.6835,2.0777,92.7083,0.3389,77.3438,0.6972,90.1042,0.3612,85.6771,0.485,89.0625,0.4925,66.6667,0.9109,75.7812,0.7808,94.0104,0.3257,91.9271,0.4317,91.4062,0.3451
64.6635,2.0839,92.4479,0.3434,76.8229,0.697,90.3646,0.3527,85.1562,0.4928,88.2812,0.4971,66.6667,0.8968,76.3021,0.787,92.9688,0.3463,91.9271,0.4202,91.4062,0.341
64.8838,2.0796,92.1875,0.3475,77.6042,0.6909,90.3646,0.3466,86.1979,0.4697,88.5417,0.4968,66.9271,0.8797,75.2604,0.7931,93.4896,0.3284,91.9271,0.4127,91.4062,0.3474
64.9339,2.0774,92.9688,0.3269,78.125,0.6647,90.625,0.3474,86.4583,0.4678,88.2812,0.5168,66.1458,0.8938,78.6458,0.7543,93.2292,0.3484,91.1458,0.4285,91.9271,0.33
65.2544,2.0703,91.9271,0.348,78.3854,0.6557,90.1042,0.3542,87.2396,0.4646,88.5417,0.4901,67.1875,0.885,78.9062,0.7455,93.4896,0.3394,91.4062,0.4211,91.6667,0.335
65.4046,2.0662,92.4479,0.35,77.8646,0.6532,89.5833,0.359,85.6771,0.4624,88.5417,0.4797,67.1875,0.8903,77.6042,0.7403,94.2708,0.3163,91.9271,0.4089,91.1458,0.3445
65.2143,2.0656,92.1875,0.3522,79.1667,0.6448,90.1042,0.3461,84.8958,0.4708,88.5417,0.4679,66.9271,0.8951,78.3854,0.733,93.75,0.3133,91.4062,0.4215,91.1458,0.3422
65.3646,2.0708,91.4062,0.3556,77.6042,0.6636,89.5833,0.3446,85.9375,0.4609,89.5833,0.4567,67.9688,0.8622,77.0833,0.7562,94.2708,0.321,92.7083,0.3878,91.4062,0.326
65.5749,2.062,92.9688,0.325,78.125,0.6488,90.8854,0.3314,86.7188,0.4601,89.0625,0.4731,67.7083,0.8817,77.6042,0.7416,94.0104,0.3159,92.1875,0.3971,91.6667,0.3235
65.4948,2.0621,92.4479,0.3365,79.4271,0.6422,89.8438,0.335,86.1979,0.4506,88.5417,0.4797,66.9271,0.8834,80.4688,0.7203,93.75,0.3299,91.6667,0.4053,92.1875,0.3172
65.595,2.0544,92.7083,0.3264,78.6458,0.6485,90.1042,0.3394,86.1979,0.4596,88.8021,0.4708,67.4479,0.8839,77.3438,0.7299,93.75,0.3118,91.9271,0.4041,92.1875,0.3113
65.7051,2.0516,92.4479,0.3332,79.4271,0.6309,90.3646,0.3359,86.4583,0.4505,89.3229,0.4497,68.4896,0.8758,76.8229,0.7189,94.5312,0.2844,91.9271,0.408,91.6667,0.3234
65.7652,2.0456,92.1875,0.3357,79.9479,0.6117,90.3646,0.3417,85.6771,0.4685,89.0625,0.4617,68.2292,0.8595,79.4271,0.6983,94.0104,0.3031,91.6667,0.4117,92.7083,0.3148
66.1258,2.045,91.9271,0.3301,78.6458,0.6497,89.5833,0.347,86.4583,0.4512,89.3229,0.4606,70.0521,0.8251,79.4271,0.7098,93.75,0.3205,92.4479,0.3943,92.4479,0.305
66.266,2.0344,92.1875,0.3287,79.9479,0.6097,90.8854,0.3299,85.6771,0.4661,88.8021,0.4704,69.2708,0.8464,80.7292,0.6865,94.0104,0.3082,91.9271,0.3949,92.7083,0.3142
66.4663,2.0354,92.4479,0.3296,79.4271,0.6341,90.3646,0.3291,85.9375,0.4477,89.0625,0.4465,71.3542,0.8093,79.4271,0.7055,93.75,0.3063,92.1875,0.387,92.9688,0.3082
66.6266,2.0296,92.1875,0.3288,79.6875,0.6337,90.625,0.3332,86.9792,0.4373,89.0625,0.4403,70.0521,0.832,78.9062,0.6961,95.3125,0.2792,91.6667,0.3999,92.7083,0.3066
66.6567,2.0296,92.4479,0.3264,79.9479,0.6296,90.1042,0.3406,85.9375,0.4498,89.5833,0.4336,71.0938,0.8021,79.4271,0.702,94.5312,0.2937,92.1875,0.3926,92.7083,0.3088
66.7368,2.0259,92.7083,0.3242,80.4688,0.614,91.1458,0.3197,86.7188,0.4413,88.8021,0.4469,70.0521,0.8095,78.3854,0.7017,94.5312,0.2842,91.4062,0.4057,92.4479,0.3062
66.7468,2.0309,92.9688,0.3203,80.2083,0.6134,90.3646,0.3304,86.7188,0.433,88.8021,0.4514,69.7917,0.8166,79.4271,0.6943,94.7917,0.2909,92.4479,0.3854,92.9688,0.2985
66.6967,2.031,92.1875,0.3218,80.4688,0.5833,90.625,0.3294,87.2396,0.4377,89.3229,0.4345,69.7917,0.8328,80.7292,0.6756,94.7917,0.2844,91.6667,0.395,92.7083,0.3018
66.6066,2.0331,92.9688,0.3093,81.25,0.5911,91.1458,0.3165,86.4583,0.4384,89.3229,0.4315,68.75,0.8453,80.7292,0.673,94.5312,0.2794,91.6667,0.392,92.7083,0.3013
66.7368,2.0346,92.4479,0.3216,80.2083,0.6278,90.1042,0.3247,86.7188,0.4282,89.5833,0.4198,69.7917,0.8232,80.9896,0.6707,94.7917,0.2806,92.9688,0.3687,92.9688,0.301
