S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
70.6631,1.0848,68.75,1.1274,71.875,1.0883,67.1875,1.1209,70.8333,1.0614,70.8333,1.119,70.8333,1.081,66.1458,1.1639,72.3958,1.1053,68.2292,1.0586,69.2708,1.1266
71.3542,1.0612,68.2292,1.0995,71.875,1.0523,67.7083,1.0934,72.9167,1.0224,72.3958,1.0932,70.3125,1.0608,66.6667,1.1273,71.875,1.0666,70.8333,1.0202,69.7917,1.1069
72.1254,1.038,71.3542,1.056,72.3958,1.0334,69.2708,1.0616,72.3958,1.0163,75.5208,1.0541,71.875,1.0361,67.7083,1.1008,72.3958,1.0425,71.875,1.0103,71.875,1.0789
72.7264,1.0176,71.3542,1.044,73.4375,1.0058,69.7917,1.0391,76.0417,1.0013,77.6042,1.0338,71.875,1.0266,67.7083,1.0986,71.3542,1.0441,72.9167,0.9857,72.9167,1.0468
73.5276,0.9982,71.875,1.0178,72.3958,0.9943,70.3125,1.0244,77.0833,0.974,77.6042,1.0366,73.4375,0.987,68.2292,1.0632,71.875,1.0017,72.9167,0.9735,73.4375,1.0381
74.0485,0.9791,71.3542,0.9994,74.4792,0.962,71.3542,1.0018,76.0417,0.9632,78.6458,0.9939,76.0417,0.9683,69.7917,1.0406,71.875,0.989,73.9583,0.937,73.4375,1.0216
74.4191,0.9613,70.8333,0.9907,73.4375,0.9554,72.9167,0.9701,77.0833,0.92,78.6458,0.9713,73.9583,0.9712,69.2708,1.0356,72.9167,0.9732,72.9167,0.9335,73.4375,0.9996
74.8397,0.9449,72.9167,0.9486,74.4792,0.9413,72.3958,0.971,76.5625,0.9291,78.6458,0.9635,75.0,0.9483,71.3542,1.0037,73.9583,0.9305,73.9583,0.9272,73.9583,0.9791
75.1903,0.9296,71.875,0.9376,75.0,0.9139,72.3958,0.948,77.6042,0.9023,78.6458,0.9748,76.0417,0.9329,71.3542,1.0013,75.5208,0.9317,76.0417,0.884,75.5208,0.9669
75.611,0.9133,73.9583,0.9167,75.0,0.9093,73.9583,0.922,77.0833,0.8997,78.6458,0.9464,76.0417,0.8878,70.8333,0.9919,74.4792,0.9305,76.5625,0.8703,75.0,0.9518
76.0517,0.898,76.5625,0.891,77.0833,0.8784,72.3958,0.9352,76.0417,0.8967,79.6875,0.9063,76.5625,0.8965,71.875,0.9677,73.9583,0.9168,75.5208,0.8624,75.5208,0.9303
76.3722,0.8845,78.125,0.8829,77.6042,0.8649,73.9583,0.9038,76.5625,0.8657,80.7292,0.8715,78.125,0.8555,71.3542,0.9754,76.0417,0.8868,76.0417,0.8428,75.5208,0.9265
76.6727,0.872,77.0833,0.8922,77.6042,0.8403,76.0417,0.8878,78.6458,0.85,79.1667,0.9073,77.0833,0.8641,72.3958,0.9515,77.0833,0.8702,77.6042,0.844,77.6042,0.9084
76.9631,0.8598,77.0833,0.8627,76.5625,0.8479,76.0417,0.8823,79.1667,0.8321,80.2083,0.8828,77.6042,0.8558,71.875,0.9472,76.0417,0.8741,75.5208,0.8271,77.6042,0.8886
77.3438,0.8477,77.0833,0.8497,78.125,0.811,78.125,0.8532,78.125,0.8287,79.6875,0.8888,76.0417,0.8605,74.4792,0.9148,76.0417,0.8551,77.0833,0.8122,77.6042,0.8924
77.524,0.8364,77.0833,0.8496,76.0417,0.8395,78.6458,0.856,80.2083,0.8093,80.2083,0.8492,76.5625,0.8498,73.4375,0.9335,76.5625,0.8403,78.125,0.8089,78.6458,0.8689
77.9147,0.8262,77.6042,0.8291,77.0833,0.8127,78.6458,0.8404,81.7708,0.7939,78.6458,0.8711,78.125,0.8335,73.9583,0.9199,75.5208,0.8512,78.6458,0.7928,79.6875,0.8383
78.105,0.8164,76.5625,0.8305,79.1667,0.7846,78.125,0.8206,80.7292,0.7923,79.1667,0.8567,77.0833,0.8162,75.5208,0.8987,76.5625,0.8332,79.1667,0.7665,79.6875,0.8455
78.4956,0.8063,76.0417,0.8186,79.1667,0.7728,79.1667,0.8087,81.25,0.7895,81.25,0.8131,77.6042,0.8126,73.9583,0.8859,77.6042,0.8109,78.125,0.7751,80.7292,0.8458
78.8161,0.7962,78.125,0.7874,78.125,0.7912,80.2083,0.7776,81.7708,0.7817,80.2083,0.8187,78.125,0.8091,75.0,0.8711,77.6042,0.7934,78.125,0.7667,80.7292,0.8265
78.9263,0.7871,78.6458,0.7699,78.125,0.7799,78.125,0.7997,83.8542,0.7424,79.6875,0.8304,79.1667,0.7886,75.0,0.8582,77.0833,0.7981,79.1667,0.7679,80.7292,0.8186
79.2368,0.7786,78.125,0.7645,79.6875,0.7521,78.6458,0.7973,83.3333,0.7444,81.25,0.774,78.6458,0.7884,73.9583,0.8715,77.6042,0.7864,80.2083,0.7361,80.7292,0.8109
79.4071,0.7707,76.5625,0.7816,80.2083,0.7562,79.1667,0.7689,81.7708,0.7549,80.2083,0.807,78.125,0.7831,76.0417,0.8485,78.6458,0.755,79.1667,0.7531,81.25,0.8057
79.6675,0.7631,77.6042,0.7774,79.6875,0.7436,78.6458,0.7789,81.7708,0.7526,80.7292,0.8006,78.125,0.7813,75.0,0.8422,78.6458,0.7599,78.125,0.7466,81.25,0.7952
79.7376,0.7559,79.1667,0.735,79.6875,0.751,80.2083,0.7599,83.8542,0.716,81.25,0.7754,80.2083,0.7435,76.0417,0.8186,79.1667,0.7383,79.1667,0.7379,80.7292,0.793
79.9279,0.7476,80.7292,0.7233,80.2083,0.7315,80.2083,0.749,82.8125,0.7328,81.25,0.7715,79.6875,0.7447,77.0833,0.812,78.6458,0.7299,80.2083,0.737,81.7708,0.7705
80.1482,0.7409,78.6458,0.7436,80.2083,0.7225,79.1667,0.7511,82.8125,0.7083,80.2083,0.7856,79.6875,0.7508,75.5208,0.8176,79.1667,0.7457,81.25,0.703,82.8125,0.7644
80.3385,0.7342,79.1667,0.7387,81.25,0.7119,80.2083,0.7171,82.2917,0.7254,80.2083,0.7875,79.6875,0.7582,76.0417,0.8074,79.6875,0.7453,80.2083,0.7105,81.7708,0.7565
80.5689,0.7274,80.2083,0.7177,80.7292,0.704,79.1667,0.7452,82.8125,0.7143,81.7708,0.7427,79.6875,0.7336,76.5625,0.8191,80.7292,0.7222,79.6875,0.695,82.2917,0.7523
80.5889,0.7214,80.2083,0.7177,80.7292,0.7032,80.2083,0.7217,83.3333,0.7062,81.25,0.7678,80.7292,0.6889,76.0417,0.7907,78.6458,0.7283,80.2083,0.7057,80.7292,0.7572
80.7993,0.7151,80.7292,0.692,81.7708,0.6793,80.2083,0.7271,82.8125,0.6846,81.25,0.7605,80.7292,0.6975,76.0417,0.81,78.125,0.7304,80.7292,0.682,82.2917,0.7414
81.0096,0.7095,80.2083,0.7019,82.8125,0.6764,79.6875,0.7204,82.2917,0.7018,82.8125,0.7229,82.2917,0.7313,76.0417,0.7924,78.125,0.7269,81.7708,0.6885,80.7292,0.7486
81.1799,0.7036,80.7292,0.7093,82.2917,0.6726,79.6875,0.7013,82.8125,0.6737,82.2917,0.7165,82.8125,0.7092,77.0833,0.7689,80.7292,0.6864,81.25,0.6608,82.8125,0.7201
81.2099,0.6983,82.2917,0.6741,82.2917,0.6851,80.2083,0.6946,83.3333,0.6738,81.25,0.749,81.7708,0.7116,77.6042,0.7828,80.7292,0.6857,81.7708,0.6652,83.3333,0.71
81.24,0.6931,81.25,0.6873,83.3333,0.6547,81.25,0.6697,83.8542,0.655,81.7708,0.7342,82.2917,0.7126,79.1667,0.7575,80.7292,0.6872,81.25,0.6733,82.8125,0.7144
81.4203,0.688,81.25,0.6782,82.8125,0.6664,81.7708,0.6801,84.8958,0.6403,82.2917,0.7407,82.2917,0.7142,78.125,0.7701,80.2083,0.6942,82.2917,0.6594,83.3333,0.7008
81.5304,0.6829,81.7708,0.654,82.8125,0.6623,82.2917,0.6683,83.8542,0.6725,81.7708,0.7291,82.8125,0.7058,77.6042,0.7707,80.7292,0.689,81.7708,0.6619,82.8125,0.6963
81.6006,0.678,81.7708,0.6629,82.8125,0.652,81.25,0.6777,84.375,0.6534,82.2917,0.7104,84.8958,0.6706,77.6042,0.7692,80.2083,0.6787,81.7708,0.6525,82.8125,0.6903
81.7107,0.6737,81.7708,0.6579,82.8125,0.6507,81.25,0.676,84.375,0.6452,83.3333,0.6993,83.8542,0.7021,77.6042,0.7645,80.2083,0.6763,81.7708,0.6518,82.8125,0.6902
81.9211,0.6691,82.8125,0.6309,83.3333,0.6369,80.7292,0.6679,84.8958,0.6461,82.2917,0.7139,83.8542,0.6711,79.1667,0.7358,81.25,0.666,80.7292,0.6568,82.8125,0.6996
82.0613,0.665,82.2917,0.6357,82.8125,0.6444,82.2917,0.6766,84.8958,0.627,83.3333,0.7101,83.3333,0.6617,78.125,0.7463,82.2917,0.6461,82.2917,0.6361,83.8542,0.6534
82.2416,0.661,82.2917,0.6498,82.8125,0.6227,82.8125,0.6669,83.8542,0.6497,82.2917,0.7123,82.8125,0.6687,77.6042,0.7577,81.7708,0.6618,81.7708,0.6217,83.8542,0.6525
82.3117,0.6566,81.7708,0.6449,82.8125,0.6275,83.8542,0.6447,83.8542,0.6455,82.8125,0.7025,82.8125,0.6901,78.125,0.7549,80.7292,0.6572,82.2917,0.6369,83.3333,0.664
82.4519,0.6525,81.7708,0.6339,83.3333,0.619,83.3333,0.6525,83.8542,0.6301,84.8958,0.6738,84.375,0.6705,79.1667,0.6976,81.7708,0.6486,82.2917,0.6346,82.2917,0.6747
82.4619,0.6489,81.7708,0.6352,83.8542,0.6176,84.375,0.6455,84.375,0.6241,84.8958,0.6709,83.3333,0.6691,78.6458,0.7454,82.8125,0.6329,83.3333,0.6234,84.375,0.6367
82.4519,0.6453,82.2917,0.6315,82.8125,0.617,82.8125,0.6551,84.375,0.6215,83.8542,0.6958,84.375,0.6649,77.6042,0.7521,81.25,0.6587,82.2917,0.6293,85.4167,0.6504
82.5321,0.6421,84.375,0.6074,83.8542,0.5991,82.8125,0.6547,84.375,0.6219,83.8542,0.6603,85.4167,0.6529,78.6458,0.728,81.7708,0.652,83.8542,0.6022,83.8542,0.6632
82.6623,0.6383,84.375,0.6105,84.375,0.6136,84.375,0.6328,85.9375,0.6019,83.3333,0.6812,85.9375,0.6388,77.6042,0.7434,81.7708,0.6475,83.3333,0.6182,84.8958,0.6481
82.7524,0.6348,84.375,0.6071,84.8958,0.5927,83.8542,0.6341,83.8542,0.6117,83.3333,0.6928,85.4167,0.6351,78.125,0.7336,81.7708,0.6275,82.8125,0.6181,84.8958,0.6696
82.9627,0.6312,84.375,0.6168,85.9375,0.5527,83.8542,0.6269,86.9792,0.574,83.3333,0.6783,85.9375,0.6406,80.2083,0.6758,82.2917,0.6393,82.8125,0.61,84.375,0.6472
82.9327,0.6279,84.8958,0.5949,83.8542,0.5969,84.375,0.6206,84.8958,0.5983,83.3333,0.6692,84.8958,0.6458,78.125,0.732,82.2917,0.6297,82.8125,0.5913,84.8958,0.6308
82.9928,0.6249,84.375,0.6088,83.8542,0.5852,83.8542,0.6325,84.8958,0.6009,82.2917,0.6851,85.4167,0.6301,79.6875,0.6963,83.3333,0.6199,82.8125,0.611,85.4167,0.634
83.0329,0.6222,83.8542,0.5921,84.8958,0.5805,83.8542,0.6075,85.4167,0.5946,82.8125,0.657,84.375,0.648,79.1667,0.7073,82.2917,0.6313,83.3333,0.6047,84.8958,0.6376
83.1731,0.6193,84.375,0.5973,84.8958,0.586,84.375,0.6126,85.4167,0.5904,83.8542,0.6517,85.4167,0.6378,79.1667,0.6949,82.8125,0.623,83.8542,0.5838,85.9375,0.6086
83.3033,0.6161,84.375,0.5941,83.3333,0.594,84.8958,0.5937,85.4167,0.5943,84.375,0.6565,85.4167,0.6318,78.125,0.7084,81.7708,0.6229,83.8542,0.5919,84.375,0.6353
83.3734,0.6131,84.375,0.5889,84.375,0.5749,83.8542,0.6082,84.8958,0.5854,83.8542,0.6675,85.4167,0.6322,78.6458,0.6934,82.8125,0.6034,82.8125,0.6027,85.4167,0.6309
83.4635,0.6106,85.9375,0.5518,85.4167,0.5605,83.3333,0.6139,84.8958,0.5834,84.375,0.6379,85.4167,0.6102,79.1667,0.6704,82.8125,0.6098,83.3333,0.5846,84.375,0.6302
83.5036,0.6081,84.8958,0.5843,85.4167,0.566,85.9375,0.5762,85.4167,0.5805,83.8542,0.6479,85.4167,0.6293,79.1667,0.6812,82.8125,0.6052,83.3333,0.5945,85.4167,0.6196
83.5036,0.6055,86.4583,0.5577,85.4167,0.5516,83.3333,0.6098,85.4167,0.5706,84.375,0.647,85.9375,0.5855,78.125,0.6854,83.3333,0.5896,82.8125,0.5931,85.4167,0.6193
83.6138,0.6029,84.375,0.5753,84.8958,0.5731,84.375,0.5792,86.4583,0.5596,84.8958,0.6177,84.8958,0.6269,79.1667,0.6976,82.8125,0.6003,84.8958,0.5606,86.4583,0.6066
83.6338,0.6005,84.8958,0.5627,84.375,0.5644,85.4167,0.5535,85.4167,0.5735,83.8542,0.6491,84.375,0.6229,80.2083,0.6665,82.8125,0.6097,83.8542,0.5871,84.8958,0.6149
83.8141,0.5981,84.375,0.5735,83.8542,0.5719,84.375,0.5826,85.9375,0.5524,84.375,0.6432,84.8958,0.6153,78.6458,0.695,83.8542,0.5839,84.375,0.5632,86.9792,0.5762
83.8041,0.5957,85.4167,0.5714,84.8958,0.5542,83.8542,0.5978,86.4583,0.5614,84.8958,0.6315,84.375,0.6259,79.6875,0.671,82.2917,0.6143,83.8542,0.5681,84.8958,0.6151
83.8742,0.5934,86.4583,0.5532,84.8958,0.5676,84.8958,0.5685,85.4167,0.5683,84.375,0.6508,85.4167,0.6245,79.6875,0.6786,82.8125,0.605,83.8542,0.5785,84.375,0.6103
83.9243,0.5912,85.4167,0.5634,86.4583,0.5459,83.8542,0.5905,84.8958,0.5594,84.8958,0.6262,85.4167,0.6251,79.1667,0.6821,83.8542,0.5903,83.8542,0.5783,85.4167,0.5943
84.0345,0.5887,85.9375,0.555,86.4583,0.5503,84.375,0.582,84.8958,0.5584,83.8542,0.64,85.9375,0.6119,78.125,0.6861,83.3333,0.5872,83.3333,0.5753,84.8958,0.6121
84.0845,0.5863,85.4167,0.556,85.9375,0.5553,84.375,0.582,85.9375,0.546,83.8542,0.6379,85.9375,0.612,81.25,0.6511,82.2917,0.6054,83.3333,0.5761,85.4167,0.6051
84.1446,0.5842,85.4167,0.554,86.4583,0.5341,85.9375,0.5462,85.4167,0.5573,84.375,0.6284,85.4167,0.6127,80.2083,0.6628,83.3333,0.5909,83.3333,0.5771,86.4583,0.5809
84.0946,0.5821,84.8958,0.5621,85.4167,0.5457,84.375,0.5686,85.4167,0.5598,83.8542,0.6396,86.4583,0.6067,79.1667,0.6754,83.8542,0.5749,84.375,0.5541,85.9375,0.591
84.1246,0.5801,86.9792,0.5355,85.4167,0.5567,84.375,0.5693,86.4583,0.5408,83.8542,0.6333,88.0208,0.5624,80.2083,0.6421,83.8542,0.563,83.8542,0.5651,85.9375,0.5838
84.2147,0.5783,87.5,0.5183,85.4167,0.5407,84.375,0.5746,86.9792,0.514,83.8542,0.6436,85.9375,0.6072,79.1667,0.6617,83.3333,0.585,83.8542,0.5561,85.9375,0.5957
84.2348,0.5766,85.4167,0.5473,87.5,0.5143,84.8958,0.5635,87.5,0.5065,84.8958,0.645,86.9792,0.5783,79.6875,0.6567,84.375,0.5695,84.375,0.5621,85.9375,0.5833
84.2648,0.5746,86.4583,0.5503,85.4167,0.5485,84.375,0.566,86.4583,0.5337,85.4167,0.6323,86.9792,0.5909,79.6875,0.6617,83.3333,0.5822,83.8542,0.5535,85.4167,0.5854
84.2748,0.5727,86.4583,0.5475,85.4167,0.5426,85.4167,0.5447,85.4167,0.5455,85.4167,0.6154,85.9375,0.5966,80.2083,0.6433,83.8542,0.5739,83.8542,0.5617,85.9375,0.5795
84.345,0.5708,86.4583,0.5377,86.4583,0.5278,86.4583,0.5342,86.4583,0.5213,85.9375,0.6116,86.4583,0.5906,79.1667,0.6676,83.3333,0.579,84.375,0.553,86.4583,0.5761
