S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
82.6022,0.6431,83.3333,0.6261,84.8958,0.6136,83.3333,0.6293,84.375,0.6341,83.3333,0.6598,84.375,0.6797,77.6042,0.7451,81.7708,0.6487,82.8125,0.6245,82.2917,0.6511
82.5821,0.6393,83.8542,0.6162,85.4167,0.6062,82.8125,0.6381,84.375,0.6195,84.375,0.6329,85.4167,0.6595,79.1667,0.6863,82.2917,0.6401,82.2917,0.6231,82.8125,0.6619
82.6222,0.6359,83.3333,0.6173,84.8958,0.605,83.3333,0.6318,85.4167,0.6131,85.4167,0.6296,84.375,0.6588,78.6458,0.7356,82.8125,0.625,82.8125,0.613,84.8958,0.623
82.7624,0.6323,83.3333,0.614,84.375,0.6045,81.25,0.6406,85.4167,0.6105,84.375,0.6536,84.375,0.6556,77.6042,0.7428,81.25,0.6506,82.2917,0.6173,84.375,0.6377
82.8025,0.6292,84.375,0.5884,85.4167,0.5868,82.2917,0.6402,84.8958,0.6113,84.375,0.6191,84.8958,0.6433,78.6458,0.7188,81.7708,0.6441,83.8542,0.5908,83.8542,0.6509
82.9127,0.6253,84.375,0.5929,85.4167,0.5997,83.8542,0.6188,86.4583,0.5911,84.375,0.6402,86.4583,0.6296,77.6042,0.7351,81.7708,0.6407,83.3333,0.6066,83.8542,0.6352
83.103,0.622,84.8958,0.5894,85.9375,0.5805,83.3333,0.6208,84.375,0.601,83.8542,0.65,85.9375,0.6245,78.125,0.7253,81.7708,0.6203,82.2917,0.6075,84.375,0.6564
83.1731,0.6185,84.8958,0.5986,87.5,0.54,83.8542,0.6126,87.5,0.5622,83.8542,0.6362,85.9375,0.6321,80.7292,0.6659,82.2917,0.6325,83.3333,0.5983,85.4167,0.634
83.2232,0.6153,84.8958,0.5755,85.4167,0.5832,83.8542,0.6087,85.4167,0.5877,84.375,0.6271,85.4167,0.637,77.6042,0.7233,82.2917,0.6232,83.8542,0.5808,86.4583,0.6194
83.2933,0.6124,84.8958,0.5905,85.4167,0.5727,83.3333,0.6181,85.4167,0.5895,83.8542,0.6425,85.9375,0.6202,79.1667,0.688,83.3333,0.6132,83.3333,0.5993,85.4167,0.6217
83.3634,0.6103,84.375,0.5739,85.9375,0.5692,85.4167,0.5934,85.9375,0.585,84.375,0.6136,84.8958,0.639,79.1667,0.6992,82.8125,0.6254,82.8125,0.5943,83.8542,0.6265
83.4736,0.6073,84.8958,0.5797,85.9375,0.5737,85.9375,0.599,85.9375,0.5799,85.4167,0.6096,85.9375,0.6295,79.6875,0.6873,82.8125,0.617,83.3333,0.5724,85.4167,0.5962
83.4836,0.604,85.9375,0.5778,84.8958,0.5823,84.8958,0.5825,85.4167,0.5841,84.8958,0.6142,85.4167,0.6219,78.6458,0.7007,82.2917,0.6165,84.375,0.5816,84.375,0.6227
83.5737,0.6011,86.4583,0.5735,85.4167,0.5627,84.375,0.5951,85.4167,0.5752,84.375,0.6238,85.9375,0.6233,79.1667,0.6856,83.3333,0.5973,83.3333,0.5925,86.4583,0.6197
83.744,0.5987,86.9792,0.5351,85.9375,0.5502,84.375,0.6009,85.4167,0.5739,85.4167,0.5966,85.9375,0.6015,79.6875,0.6621,83.3333,0.6031,83.8542,0.575,85.4167,0.6196
83.764,0.5965,85.4167,0.5686,85.9375,0.5533,87.5,0.5628,85.9375,0.5708,84.375,0.6043,85.9375,0.6214,80.2083,0.6742,83.3333,0.5996,83.3333,0.5836,85.9375,0.6086
83.8041,0.5942,86.4583,0.5404,85.9375,0.5411,84.8958,0.5965,85.4167,0.5607,84.8958,0.6036,86.9792,0.5762,79.1667,0.6778,83.8542,0.5842,83.3333,0.5828,85.4167,0.6083
83.9143,0.5915,84.8958,0.5601,85.4167,0.5622,85.9375,0.5671,86.4583,0.5507,85.4167,0.5764,86.4583,0.6179,78.6458,0.6901,82.8125,0.5946,85.4167,0.5513,86.9792,0.5952
83.8742,0.5889,85.4167,0.5469,85.4167,0.5531,86.4583,0.5392,85.4167,0.564,84.8958,0.6058,85.4167,0.6142,80.7292,0.6589,82.8125,0.6041,83.8542,0.5781,85.9375,0.6033
84.0845,0.5866,86.4583,0.5586,84.8958,0.5604,85.4167,0.5705,86.4583,0.5434,85.4167,0.6011,85.9375,0.6068,79.1667,0.6873,83.8542,0.578,84.375,0.5535,88.0208,0.5668
84.1046,0.5844,86.4583,0.5555,85.9375,0.5442,84.8958,0.5849,86.4583,0.5518,85.9375,0.5882,85.4167,0.6178,79.1667,0.6639,82.2917,0.6091,83.8542,0.5595,85.9375,0.6037
84.2248,0.5825,86.4583,0.5378,85.4167,0.5574,85.9375,0.5555,85.4167,0.5593,84.8958,0.6066,85.4167,0.6166,79.1667,0.6722,82.8125,0.6005,83.8542,0.5696,84.8958,0.6017
84.2648,0.5802,86.4583,0.5472,86.4583,0.5367,84.8958,0.5777,85.4167,0.5518,85.4167,0.5808,85.4167,0.6162,78.6458,0.6757,83.8542,0.5852,84.375,0.5693,85.4167,0.5857
84.4251,0.5777,86.9792,0.5384,85.4167,0.5404,85.4167,0.5688,85.4167,0.5499,85.4167,0.5946,85.9375,0.604,78.125,0.68,83.3333,0.5825,84.375,0.5664,85.4167,0.6019
84.4151,0.5752,86.4583,0.5406,84.8958,0.545,85.4167,0.5699,86.4583,0.5379,84.8958,0.5941,85.9375,0.6039,80.7292,0.644,82.2917,0.6006,84.375,0.5667,85.9375,0.5945
84.4451,0.5731,87.5,0.5385,85.4167,0.5238,86.4583,0.5348,85.9375,0.5485,85.9375,0.5848,85.4167,0.604,80.2083,0.656,82.8125,0.5864,84.375,0.5676,86.9792,0.5707
84.5252,0.5712,86.9792,0.5463,85.4167,0.5354,85.4167,0.557,85.4167,0.5507,85.4167,0.5951,86.9792,0.599,79.6875,0.6686,83.3333,0.5696,85.4167,0.544,86.4583,0.5813
