S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
27.2336,3.4567,31.8548,1.9248,69.38,0.9597,31.502,1.9297,41.4314,1.5187,19.9849,2.0574,44.5312,1.5287,43.9264,1.5675,44.8337,1.531,27.621,1.9857,25.1008,2.1127
28.6959,3.4471,61.2147,1.1695,45.5645,1.4731,61.2651,1.1733,54.3347,1.3268,26.7389,1.9809,33.2913,1.8574,27.1925,1.8124,34.627,1.7718,56.0232,1.2958,42.8679,1.465
27.9547,3.5579,63.004,1.114,42.6915,1.5248,64.0121,1.1171,53.5786,1.326,26.4113,1.9917,31.8044,1.9236,23.2611,1.8861,33.0645,1.8098,59.4254,1.2175,44.0272,1.4364
27.9848,3.6288,63.7853,1.1061,42.9183,1.5243,64.7933,1.112,54.5867,1.3166,26.6129,1.9922,31.6028,1.9408,23.9163,1.8765,33.0645,1.831,60.131,1.2066,44.8085,1.4292
28.1951,3.6833,63.7097,1.1102,43.6744,1.514,64.1633,1.116,53.8306,1.3193,26.3357,2.0037,32.4597,1.9222,24.5716,1.8666,33.6189,1.8249,59.3498,1.2152,45.0857,1.4227
28.155,3.7298,63.7853,1.1117,44.4052,1.504,63.9365,1.1161,53.3266,1.3309,26.3105,2.0136,32.6865,1.9227,25.0,1.8628,34.3246,1.8195,59.501,1.2138,45.1865,1.4139
28.145,3.7689,63.3569,1.1152,44.2288,1.5188,63.5333,1.1226,52.5202,1.3441,25.6804,2.0294,33.3165,1.9156,25.3276,1.8623,34.4758,1.8234,59.1734,1.211,45.9173,1.3842
28.1851,3.7992,63.4577,1.1076,44.2792,1.516,63.8861,1.1156,53.3014,1.3311,26.1341,2.0207,32.9889,1.9272,25.0756,1.8598,34.501,1.8242,59.0978,1.2101,45.5645,1.39
28.3554,3.8226,64.1129,1.0955,43.8508,1.5186,64.3901,1.1031,53.755,1.3239,26.2349,2.0191,32.6109,1.9354,25.6804,1.8484,34.0474,1.8353,59.249,1.2136,45.8165,1.3905
28.3954,3.8486,64.3397,1.095,44.38,1.5063,64.3901,1.1028,53.7046,1.3251,25.9829,2.0199,33.1149,1.9273,25.0756,1.8608,34.5766,1.8218,58.7198,1.2173,45.1613,1.4054
28.4155,3.8701,63.9365,1.0999,44.0776,1.5119,64.4405,1.1046,53.377,1.329,26.0081,2.024,32.9637,1.9337,25.252,1.8531,34.5766,1.8271,58.9718,1.2115,45.8417,1.3855
28.5657,3.884,64.0121,1.1064,44.8589,1.5006,64.0625,1.1128,53.5786,1.3358,25.8821,2.0319,33.4425,1.9202,26.0081,1.8395,34.9042,1.8231,58.6694,1.2203,46.0433,1.3797
28.4856,3.9026,64.1381,1.0969,43.9264,1.5147,64.2641,1.1062,53.5786,1.3304,25.9829,2.0319,33.0393,1.9303,24.8488,1.8536,34.6018,1.833,59.2238,1.206,46.0181,1.3734
28.6659,3.9156,64.3649,1.0951,44.002,1.5163,64.6169,1.1054,54.1835,1.3282,26.2097,2.0268,33.0645,1.9237,25.4032,1.8466,34.627,1.8309,59.249,1.2089,46.3962,1.3707
28.6859,3.9262,63.8609,1.1081,43.9012,1.5118,64.0625,1.1143,53.4778,1.3378,26.1593,2.0278,33.3417,1.9198,25.5544,1.8378,34.7782,1.8267,59.4758,1.2033,46.7994,1.3568
28.6659,3.9383,64.2893,1.0949,44.5564,1.4971,64.0625,1.1029,54.6623,1.3114,26.2853,2.0227,33.3165,1.924,25.9073,1.8426,34.6018,1.8259,58.6694,1.2159,45.3881,1.3899
28.6358,3.9545,64.1381,1.0964,43.7248,1.51,63.8609,1.108,53.5534,1.3321,25.8569,2.029,33.3417,1.9356,25.3024,1.8452,34.879,1.8189,58.5685,1.2081,46.4214,1.3607
28.7159,3.9586,64.1129,1.0937,44.1784,1.5038,64.0625,1.1044,54.0575,1.3199,25.8821,2.0292,33.3417,1.9313,26.1593,1.8301,34.7278,1.8229,58.4173,1.2143,46.371,1.3667
28.8161,3.9663,64.0625,1.0967,43.624,1.5134,64.1633,1.1055,54.2591,1.3199,26.5877,2.0106,33.3417,1.9266,25.7812,1.8432,34.6522,1.8209,59.4254,1.1967,46.6734,1.3655
28.7059,3.9751,64.3397,1.0903,43.7248,1.5062,64.6169,1.0974,53.8054,1.3267,26.0081,2.0254,33.4425,1.9301,25.4284,1.8404,34.6774,1.8207,58.6946,1.2073,46.3206,1.366
28.8361,3.9813,63.7601,1.0964,44.3044,1.4932,63.8357,1.1047,54.1583,1.3186,25.9073,2.03,33.7954,1.9242,26.3105,1.8277,34.8034,1.8122,58.2157,1.2158,46.1189,1.3676
28.9062,3.9832,63.7097,1.0997,43.876,1.5119,63.7853,1.1081,54.1079,1.3107,26.3357,2.0107,33.6694,1.9193,26.3861,1.8352,34.627,1.816,59.0222,1.1996,46.6986,1.356
