S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
68.5096,2.2861,95.3125,0.1978,84.8958,0.4779,95.0521,0.2055,87.2396,0.4376,84.8958,0.6095,78.6458,0.6371,84.1146,0.5219,92.9688,0.3661,88.8021,0.4205,95.8333,0.1749
68.74,2.2844,95.0521,0.1994,85.6771,0.4791,94.5312,0.2105,87.7604,0.4269,84.1146,0.6282,79.4271,0.6073,84.375,0.5133,92.4479,0.3711,88.8021,0.4172,95.5729,0.1743
68.75,2.2859,94.7917,0.2038,85.4167,0.4814,94.5312,0.2121,87.2396,0.4301,84.6354,0.605,78.9062,0.627,84.375,0.5152,92.7083,0.3587,89.3229,0.4049,95.8333,0.1785
68.8802,2.2848,95.0521,0.1911,84.8958,0.4893,95.3125,0.2012,87.5,0.4209,85.1562,0.6125,79.4271,0.6115,84.375,0.5158,93.75,0.3496,88.8021,0.4166,96.0938,0.1712
68.8502,2.2901,95.0521,0.1994,85.9375,0.4556,95.3125,0.2073,88.0208,0.4302,85.1562,0.6072,79.4271,0.6286,84.8958,0.4946,92.4479,0.3555,89.3229,0.4003,95.8333,0.1755
69.0104,2.2908,95.3125,0.1976,85.6771,0.4631,95.0521,0.2076,88.0208,0.4234,85.1562,0.5944,79.1667,0.6279,85.1562,0.4973,93.4896,0.3459,89.5833,0.3889,96.0938,0.1659
69.2007,2.2878,95.5729,0.1921,85.4167,0.4709,95.3125,0.2046,88.5417,0.4128,85.4167,0.5908,80.4688,0.6044,84.8958,0.5,93.4896,0.3452,89.5833,0.3959,96.0938,0.1762
69.2408,2.2891,95.3125,0.1878,85.6771,0.4641,95.0521,0.2036,88.8021,0.4043,85.1562,0.5885,80.4688,0.5993,85.6771,0.482,93.2292,0.3465,89.5833,0.3955,96.3542,0.1735
69.351,2.2911,95.5729,0.1887,86.4583,0.4528,94.7917,0.1991,89.0625,0.3979,84.8958,0.5924,80.9896,0.6,85.9375,0.4701,93.2292,0.3423,89.3229,0.3951,96.0938,0.1727
69.4211,2.2921,95.8333,0.1799,86.9792,0.4611,95.3125,0.2005,88.8021,0.3893,85.9375,0.5775,80.7292,0.5989,85.6771,0.4752,93.75,0.335,89.8438,0.3692,95.8333,0.1704
69.401,2.2903,95.8333,0.1853,86.9792,0.4553,95.5729,0.1876,89.0625,0.3768,86.1979,0.5601,81.25,0.5645,85.6771,0.4838,93.75,0.3408,90.3646,0.363,96.6146,0.1634
69.4912,2.29,95.3125,0.1907,86.9792,0.4422,95.3125,0.1969,88.8021,0.3989,86.4583,0.5638,80.7292,0.5968,86.7188,0.4646,94.2708,0.3306,90.1042,0.3816,96.0938,0.1647
69.5913,2.2914,95.5729,0.1856,85.9375,0.4625,95.5729,0.1938,88.8021,0.3957,85.4167,0.5662,82.2917,0.5822,84.375,0.482,94.2708,0.3346,89.3229,0.3797,96.6146,0.1647
69.6915,2.2919,95.3125,0.1884,87.7604,0.4364,95.3125,0.1911,89.3229,0.3853,86.1979,0.5561,81.5104,0.5933,86.4583,0.4604,94.2708,0.3225,89.5833,0.376,96.0938,0.1669
69.7616,2.2947,95.8333,0.1813,88.0208,0.4404,95.5729,0.1924,89.3229,0.3922,85.4167,0.571,82.0312,0.573,86.7188,0.445,93.75,0.3401,90.625,0.3681,96.0938,0.1624
69.9119,2.2901,95.3125,0.1869,88.0208,0.4287,95.0521,0.2007,89.0625,0.3973,85.6771,0.5691,83.0729,0.5537,86.1979,0.4539,94.0104,0.3249,90.8854,0.3644,96.3542,0.1603
69.9419,2.2892,95.5729,0.1855,87.5,0.4332,95.3125,0.1934,89.5833,0.3893,86.1979,0.5537,82.2917,0.5573,86.4583,0.4619,93.75,0.3332,90.3646,0.3684,96.6146,0.1631
70.0521,2.2923,95.3125,0.1846,88.2812,0.4274,95.8333,0.1788,89.0625,0.3861,86.1979,0.5536,83.3333,0.5471,87.5,0.4495,94.2708,0.3262,91.1458,0.3548,96.0938,0.163
70.1222,2.2934,95.0521,0.1873,89.0625,0.4159,95.3125,0.1912,89.3229,0.3836,86.4583,0.5353,82.5521,0.5548,86.7188,0.4514,94.2708,0.3242,90.625,0.354,96.6146,0.159
70.1222,2.2936,95.3125,0.1845,88.2812,0.4188,95.0521,0.1952,90.3646,0.3612,86.7188,0.5374,81.7708,0.5724,87.5,0.4384,94.2708,0.3208,90.8854,0.3434,96.3542,0.1661
70.1322,2.2908,95.5729,0.1829,88.8021,0.404,95.3125,0.195,90.3646,0.3659,86.4583,0.5285,81.7708,0.5775,87.2396,0.4349,94.5312,0.3065,90.8854,0.3624,96.875,0.1531
70.2324,2.2911,95.8333,0.1748,88.5417,0.4139,95.8333,0.1778,90.3646,0.3618,86.4583,0.5366,82.2917,0.562,87.2396,0.4373,94.2708,0.3212,90.1042,0.3718,96.6146,0.1542
70.3726,2.294,95.5729,0.1817,88.5417,0.4209,95.3125,0.1914,90.3646,0.3683,86.1979,0.5301,83.0729,0.5403,87.5,0.4453,94.2708,0.3205,91.1458,0.3467,96.3542,0.163
70.3826,2.2927,95.8333,0.1746,89.0625,0.4079,95.3125,0.1916,90.3646,0.3562,86.4583,0.5261,82.8125,0.5477,87.5,0.445,94.7917,0.304,91.1458,0.3466,96.6146,0.1593
70.4728,2.2957,95.8333,0.1786,88.8021,0.408,95.8333,0.177,90.8854,0.3475,86.7188,0.5197,82.2917,0.5644,87.7604,0.4267,94.2708,0.2984,90.8854,0.3396,96.3542,0.1581
