Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='MNIST', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=300.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=3, n_data=200, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.mnist.MNIST'>
Device  3 	 Train loss 1.0330 	 LR 0.0099 	 Train images 400 	 Round   1
Device  3 	 Train loss 0.1747 	 LR 0.0034 	 Train images 400 	 Round 108
Device  3 	 Train loss 0.1835 	 LR 0.0033 	 Train images 400 	 Round 109
Device  3 	 Train loss 0.1689 	 LR 0.0033 	 Train images 400 	 Round 110
Device  3 	 Train loss 0.1672 	 LR 0.0033 	 Train images 400 	 Round 111
Device  3 	 Train loss 0.1760 	 LR 0.0032 	 Train images 400 	 Round 112
Device  3 	 Train loss 0.1802 	 LR 0.0032 	 Train images 400 	 Round 113
Device  3 	 Train loss 0.1821 	 LR 0.0032 	 Train images 400 	 Round 114
Device  3 	 Train loss 0.1824 	 LR 0.0031 	 Train images 400 	 Round 115
Device  3 	 Train loss 0.1837 	 LR 0.0031 	 Train images 400 	 Round 116
Device  3 	 Train loss 0.1788 	 LR 0.0031 	 Train images 400 	 Round 117
Device  3 	 Train loss 0.1783 	 LR 0.0031 	 Train images 400 	 Round 118
Device  3 	 Train loss 0.1736 	 LR 0.0030 	 Train images 400 	 Round 119
Device  3 	 Train loss 0.1801 	 LR 0.0030 	 Train images 400 	 Round 120
Device  3 	 Train loss 0.1638 	 LR 0.0030 	 Train images 400 	 Round 121
Device  3 	 Train loss 0.1819 	 LR 0.0029 	 Train images 400 	 Round 122
Device  3 	 Train loss 0.1778 	 LR 0.0029 	 Train images 400 	 Round 123
Device  3 	 Train loss 0.1767 	 LR 0.0029 	 Train images 400 	 Round 124
Device  3 	 Train loss 0.1733 	 LR 0.0028 	 Train images 400 	 Round 125
Device  3 	 Train loss 0.1858 	 LR 0.0028 	 Train images 400 	 Round 126
Device  3 	 Train loss 0.1678 	 LR 0.0028 	 Train images 400 	 Round 127
Device  3 	 Train loss 0.1757 	 LR 0.0028 	 Train images 400 	 Round 128
Device  3 	 Train loss 0.1940 	 LR 0.0027 	 Train images 400 	 Round 129
Device  3 	 Train loss 0.1763 	 LR 0.0027 	 Train images 400 	 Round 130
Device  3 	 Train loss 0.1788 	 LR 0.0027 	 Train images 400 	 Round 131
Device  3 	 Train loss 0.1824 	 LR 0.0027 	 Train images 400 	 Round 132
Device  3 	 Train loss 0.1711 	 LR 0.0026 	 Train images 400 	 Round 133
Device  3 	 Train loss 0.1764 	 LR 0.0026 	 Train images 400 	 Round 134
Device  3 	 Train loss 0.1800 	 LR 0.0026 	 Train images 400 	 Round 135
Device  3 	 Train loss 0.1817 	 LR 0.0025 	 Train images 400 	 Round 136
Device  3 	 Train loss 0.1749 	 LR 0.0025 	 Train images 400 	 Round 137
Device  3 	 Train loss 0.1859 	 LR 0.0025 	 Train images 400 	 Round 138
Device  3 	 Train loss 0.1842 	 LR 0.0025 	 Train images 400 	 Round 139
Device  3 	 Train loss 0.1631 	 LR 0.0024 	 Train images 400 	 Round 140
Device  3 	 Train loss 0.1851 	 LR 0.0024 	 Train images 400 	 Round 141
Device  3 	 Train loss 0.1900 	 LR 0.0024 	 Train images 400 	 Round 142
Device  3 	 Train loss 0.1875 	 LR 0.0024 	 Train images 400 	 Round 143
Device  3 	 Train loss 0.1817 	 LR 0.0024 	 Train images 400 	 Round 144
Device  3 	 Train loss 0.1789 	 LR 0.0023 	 Train images 400 	 Round 145
Device  3 	 Train loss 0.1883 	 LR 0.0023 	 Train images 400 	 Round 146
Device  3 	 Train loss 0.1856 	 LR 0.0023 	 Train images 400 	 Round 147
Device  3 	 Train loss 0.1910 	 LR 0.0023 	 Train images 400 	 Round 148
Device  3 	 Train loss 0.1815 	 LR 0.0022 	 Train images 400 	 Round 149
Device  3 	 Train loss 0.1865 	 LR 0.0022 	 Train images 400 	 Round 150
Device  3 	 Train loss 0.1722 	 LR 0.0022 	 Train images 400 	 Round 151
Device  3 	 Train loss 0.1904 	 LR 0.0022 	 Train images 400 	 Round 152
Device  3 	 Train loss 0.1797 	 LR 0.0021 	 Train images 400 	 Round 153
Device  3 	 Train loss 0.1800 	 LR 0.0021 	 Train images 400 	 Round 154
Device  3 	 Train loss 0.1778 	 LR 0.0021 	 Train images 400 	 Round 155
Device  3 	 Train loss 0.1733 	 LR 0.0021 	 Train images 400 	 Round 156
Device  3 	 Train loss 0.1858 	 LR 0.0021 	 Train images 400 	 Round 157
Device  3 	 Train loss 0.1786 	 LR 0.0020 	 Train images 400 	 Round 158
Device  3 	 Train loss 0.1921 	 LR 0.0020 	 Train images 400 	 Round 159
Device  3 	 Train loss 0.1905 	 LR 0.0020 	 Train images 400 	 Round 160
Device  3 	 Train loss 0.1809 	 LR 0.0020 	 Train images 400 	 Round 161
Device  3 	 Train loss 0.1813 	 LR 0.0020 	 Train images 400 	 Round 162
Device  3 	 Train loss 0.1913 	 LR 0.0019 	 Train images 400 	 Round 163
Device  3 	 Train loss 0.1835 	 LR 0.0019 	 Train images 400 	 Round 164
Device  3 	 Train loss 0.1901 	 LR 0.0019 	 Train images 400 	 Round 165
Device  3 	 Train loss 0.1793 	 LR 0.0019 	 Train images 400 	 Round 166
Device  3 	 Train loss 0.1839 	 LR 0.0019 	 Train images 400 	 Round 167
Device  3 	 Train loss 0.1851 	 LR 0.0018 	 Train images 400 	 Round 168
Device  3 	 Train loss 0.1862 	 LR 0.0018 	 Train images 400 	 Round 169
Device  3 	 Train loss 0.1911 	 LR 0.0018 	 Train images 400 	 Round 170
Device  3 	 Train loss 0.1824 	 LR 0.0018 	 Train images 400 	 Round 171
Device  3 	 Train loss 0.1812 	 LR 0.0018 	 Train images 400 	 Round 172
Device  3 	 Train loss 0.1880 	 LR 0.0018 	 Train images 400 	 Round 173
Device  3 	 Train loss 0.1931 	 LR 0.0017 	 Train images 400 	 Round 174
Device  3 	 Train loss 0.1901 	 LR 0.0017 	 Train images 400 	 Round 175
Device  3 	 Train loss 0.1989 	 LR 0.0017 	 Train images 400 	 Round 176
Device  3 	 Train loss 0.1881 	 LR 0.0017 	 Train images 400 	 Round 177
Device  3 	 Train loss 0.1891 	 LR 0.0017 	 Train images 400 	 Round 178
Device  3 	 Train loss 0.1930 	 LR 0.0017 	 Train images 400 	 Round 179
Device  3 	 Train loss 0.1823 	 LR 0.0016 	 Train images 400 	 Round 180
Device  3 	 Train loss 0.1928 	 LR 0.0016 	 Train images 400 	 Round 181
Device  3 	 Train loss 0.1923 	 LR 0.0016 	 Train images 400 	 Round 182
Device  3 	 Train loss 0.1788 	 LR 0.0016 	 Train images 400 	 Round 183
Device  3 	 Train loss 0.1972 	 LR 0.0016 	 Train images 400 	 Round 184
Device  3 	 Train loss 0.1919 	 LR 0.0016 	 Train images 400 	 Round 185
Device  3 	 Train loss 0.1947 	 LR 0.0015 	 Train images 400 	 Round 186
Device  3 	 Train loss 0.1935 	 LR 0.0015 	 Train images 400 	 Round 187
Device  3 	 Train loss 0.1908 	 LR 0.0015 	 Train images 400 	 Round 188
Device  3 	 Train loss 0.1952 	 LR 0.0015 	 Train images 400 	 Round 189
Device  3 	 Train loss 0.1923 	 LR 0.0015 	 Train images 400 	 Round 190
Device  3 	 Train loss 0.1988 	 LR 0.0015 	 Train images 400 	 Round 191
Device  3 	 Train loss 0.1941 	 LR 0.0015 	 Train images 400 	 Round 192
Device  3 	 Train loss 0.1981 	 LR 0.0014 	 Train images 400 	 Round 193
Device  3 	 Train loss 0.1915 	 LR 0.0014 	 Train images 400 	 Round 194
Device  3 	 Train loss 0.1927 	 LR 0.0014 	 Train images 400 	 Round 195
Device  3 	 Train loss 0.1886 	 LR 0.0014 	 Train images 400 	 Round 196
Device  3 	 Train loss 0.1995 	 LR 0.0014 	 Train images 400 	 Round 197
Device  3 	 Train loss 0.1875 	 LR 0.0014 	 Train images 400 	 Round 198
Device  3 	 Train loss 0.1993 	 LR 0.0014 	 Train images 400 	 Round 199
Device  3 	 Train loss 0.1993 	 LR 0.0013 	 Train images 400 	 Round 200
Defense dcs on Dataset MNIST.
Finished computations with time: 0:57:19.075052

