Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='MNIST', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=9, n_data=200, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.mnist.MNIST'>
Device  9 	 Train loss 2.3893 	 LR 0.0099 	 Train images 400 	 Round   1
Device  9 	 Train loss 0.2801 	 LR 0.0084 	 Train images 400 	 Round  17
Device  9 	 Train loss 0.2893 	 LR 0.0083 	 Train images 400 	 Round  18
Device  9 	 Train loss 0.2718 	 LR 0.0083 	 Train images 400 	 Round  19
Device  9 	 Train loss 0.2624 	 LR 0.0082 	 Train images 400 	 Round  20
Device  9 	 Train loss 0.2378 	 LR 0.0081 	 Train images 400 	 Round  21
Device  9 	 Train loss 0.2543 	 LR 0.0080 	 Train images 400 	 Round  22
Device  9 	 Train loss 0.2520 	 LR 0.0079 	 Train images 400 	 Round  23
Device  9 	 Train loss 0.2530 	 LR 0.0079 	 Train images 400 	 Round  24
Device  9 	 Train loss 0.2298 	 LR 0.0078 	 Train images 400 	 Round  25
Device  9 	 Train loss 0.2456 	 LR 0.0077 	 Train images 400 	 Round  26
Device  9 	 Train loss 0.2411 	 LR 0.0076 	 Train images 400 	 Round  27
Device  9 	 Train loss 0.2263 	 LR 0.0075 	 Train images 400 	 Round  28
Device  9 	 Train loss 0.2361 	 LR 0.0075 	 Train images 400 	 Round  29
Device  9 	 Train loss 0.2349 	 LR 0.0074 	 Train images 400 	 Round  30
Device  9 	 Train loss 0.2493 	 LR 0.0073 	 Train images 400 	 Round  31
Device  9 	 Train loss 0.2339 	 LR 0.0072 	 Train images 400 	 Round  32
Device  9 	 Train loss 0.2168 	 LR 0.0072 	 Train images 400 	 Round  33
Device  9 	 Train loss 0.2135 	 LR 0.0071 	 Train images 400 	 Round  34
Device  9 	 Train loss 0.2055 	 LR 0.0070 	 Train images 400 	 Round  35
Device  9 	 Train loss 0.2171 	 LR 0.0070 	 Train images 400 	 Round  36
Device  9 	 Train loss 0.2082 	 LR 0.0069 	 Train images 400 	 Round  37
Device  9 	 Train loss 0.2101 	 LR 0.0068 	 Train images 400 	 Round  38
Device  9 	 Train loss 0.2032 	 LR 0.0068 	 Train images 400 	 Round  39
Device  9 	 Train loss 0.1999 	 LR 0.0067 	 Train images 400 	 Round  40
Device  9 	 Train loss 0.2014 	 LR 0.0066 	 Train images 400 	 Round  41
Device  9 	 Train loss 0.2082 	 LR 0.0066 	 Train images 400 	 Round  42
Device  9 	 Train loss 0.2103 	 LR 0.0065 	 Train images 400 	 Round  43
Device  9 	 Train loss 0.2185 	 LR 0.0064 	 Train images 400 	 Round  44
Device  9 	 Train loss 0.1973 	 LR 0.0064 	 Train images 400 	 Round  45
Device  9 	 Train loss 0.1952 	 LR 0.0063 	 Train images 400 	 Round  46
Device  9 	 Train loss 0.2222 	 LR 0.0062 	 Train images 400 	 Round  47
Device  9 	 Train loss 0.1893 	 LR 0.0062 	 Train images 400 	 Round  48
Device  9 	 Train loss 0.2001 	 LR 0.0061 	 Train images 400 	 Round  49
Device  9 	 Train loss 0.1930 	 LR 0.0061 	 Train images 400 	 Round  50
Device  9 	 Train loss 0.1876 	 LR 0.0060 	 Train images 400 	 Round  51
Device  9 	 Train loss 0.2074 	 LR 0.0059 	 Train images 400 	 Round  52
Device  9 	 Train loss 0.1885 	 LR 0.0059 	 Train images 400 	 Round  53
Device  9 	 Train loss 0.1957 	 LR 0.0058 	 Train images 400 	 Round  54
Device  9 	 Train loss 0.2030 	 LR 0.0058 	 Train images 400 	 Round  55
Device  9 	 Train loss 0.1792 	 LR 0.0057 	 Train images 400 	 Round  56
Device  9 	 Train loss 0.1851 	 LR 0.0056 	 Train images 400 	 Round  57
Device  9 	 Train loss 0.1790 	 LR 0.0056 	 Train images 400 	 Round  58
Device  9 	 Train loss 0.1766 	 LR 0.0055 	 Train images 400 	 Round  59
Device  9 	 Train loss 0.1897 	 LR 0.0055 	 Train images 400 	 Round  60
Device  9 	 Train loss 0.1973 	 LR 0.0054 	 Train images 400 	 Round  61
Device  9 	 Train loss 0.1925 	 LR 0.0054 	 Train images 400 	 Round  62
Device  9 	 Train loss 0.1761 	 LR 0.0053 	 Train images 400 	 Round  63
Device  9 	 Train loss 0.1958 	 LR 0.0053 	 Train images 400 	 Round  64
Device  9 	 Train loss 0.1906 	 LR 0.0052 	 Train images 400 	 Round  65
Device  9 	 Train loss 0.1823 	 LR 0.0052 	 Train images 400 	 Round  66
Device  9 	 Train loss 0.1882 	 LR 0.0051 	 Train images 400 	 Round  67
Device  9 	 Train loss 0.1968 	 LR 0.0050 	 Train images 400 	 Round  68
Device  9 	 Train loss 0.1577 	 LR 0.0050 	 Train images 400 	 Round  69
Device  9 	 Train loss 0.1903 	 LR 0.0049 	 Train images 400 	 Round  70
Device  9 	 Train loss 0.1756 	 LR 0.0049 	 Train images 400 	 Round  71
Device  9 	 Train loss 0.1890 	 LR 0.0048 	 Train images 400 	 Round  72
Device  9 	 Train loss 0.1784 	 LR 0.0048 	 Train images 400 	 Round  73
Device  9 	 Train loss 0.1724 	 LR 0.0048 	 Train images 400 	 Round  74
Device  9 	 Train loss 0.1675 	 LR 0.0047 	 Train images 400 	 Round  75
Device  9 	 Train loss 0.1936 	 LR 0.0047 	 Train images 400 	 Round  76
Device  9 	 Train loss 0.1851 	 LR 0.0046 	 Train images 400 	 Round  77
Device  9 	 Train loss 0.1744 	 LR 0.0046 	 Train images 400 	 Round  78
Device  9 	 Train loss 0.1742 	 LR 0.0045 	 Train images 400 	 Round  79
Device  9 	 Train loss 0.1845 	 LR 0.0045 	 Train images 400 	 Round  80
Device  9 	 Train loss 0.1776 	 LR 0.0044 	 Train images 400 	 Round  81
Device  9 	 Train loss 0.1572 	 LR 0.0044 	 Train images 400 	 Round  82
Device  9 	 Train loss 0.1903 	 LR 0.0043 	 Train images 400 	 Round  83
Device  9 	 Train loss 0.1847 	 LR 0.0043 	 Train images 400 	 Round  84
Device  9 	 Train loss 0.1789 	 LR 0.0043 	 Train images 400 	 Round  85
Device  9 	 Train loss 0.1772 	 LR 0.0042 	 Train images 400 	 Round  86
Device  9 	 Train loss 0.1777 	 LR 0.0042 	 Train images 400 	 Round  87
Device  9 	 Train loss 0.1815 	 LR 0.0041 	 Train images 400 	 Round  88
Device  9 	 Train loss 0.1815 	 LR 0.0041 	 Train images 400 	 Round  89
Device  9 	 Train loss 0.1688 	 LR 0.0040 	 Train images 400 	 Round  90
Device  9 	 Train loss 0.1628 	 LR 0.0040 	 Train images 400 	 Round  91
Device  9 	 Train loss 0.1797 	 LR 0.0040 	 Train images 400 	 Round  92
Device  9 	 Train loss 0.1724 	 LR 0.0039 	 Train images 400 	 Round  93
Device  9 	 Train loss 0.1753 	 LR 0.0039 	 Train images 400 	 Round  94
Device  9 	 Train loss 0.1732 	 LR 0.0038 	 Train images 400 	 Round  95
Device  9 	 Train loss 0.1746 	 LR 0.0038 	 Train images 400 	 Round  96
Device  9 	 Train loss 0.1733 	 LR 0.0038 	 Train images 400 	 Round  97
Device  9 	 Train loss 0.1824 	 LR 0.0037 	 Train images 400 	 Round  98
Device  9 	 Train loss 0.1799 	 LR 0.0037 	 Train images 400 	 Round  99
Device  9 	 Train loss 0.1712 	 LR 0.0037 	 Train images 400 	 Round 100
Device  9 	 Train loss 0.1811 	 LR 0.0036 	 Train images 400 	 Round 101
Device  9 	 Train loss 0.1860 	 LR 0.0036 	 Train images 400 	 Round 102
Device  9 	 Train loss 0.1631 	 LR 0.0036 	 Train images 400 	 Round 103
Device  9 	 Train loss 0.1855 	 LR 0.0035 	 Train images 400 	 Round 104
Device  9 	 Train loss 0.1807 	 LR 0.0035 	 Train images 400 	 Round 105
Device  9 	 Train loss 0.1917 	 LR 0.0034 	 Train images 400 	 Round 106
Device  9 	 Train loss 0.1789 	 LR 0.0034 	 Train images 400 	 Round 107
Device  9 	 Train loss 0.1821 	 LR 0.0034 	 Train images 400 	 Round 108
Device  9 	 Train loss 0.1693 	 LR 0.0033 	 Train images 400 	 Round 109
Device  9 	 Train loss 0.1794 	 LR 0.0033 	 Train images 400 	 Round 110
Device  9 	 Train loss 0.1736 	 LR 0.0033 	 Train images 400 	 Round 111
Device  9 	 Train loss 0.1739 	 LR 0.0032 	 Train images 400 	 Round 112
Device  9 	 Train loss 0.1770 	 LR 0.0032 	 Train images 400 	 Round 113
Device  9 	 Train loss 0.1621 	 LR 0.0032 	 Train images 400 	 Round 114
Device  9 	 Train loss 0.1847 	 LR 0.0031 	 Train images 400 	 Round 115
Device  9 	 Train loss 0.1756 	 LR 0.0031 	 Train images 400 	 Round 116
Device  9 	 Train loss 0.1687 	 LR 0.0031 	 Train images 400 	 Round 117
Device  9 	 Train loss 0.1706 	 LR 0.0031 	 Train images 400 	 Round 118
Device  9 	 Train loss 0.1729 	 LR 0.0030 	 Train images 400 	 Round 119
Device  9 	 Train loss 0.1759 	 LR 0.0030 	 Train images 400 	 Round 120
Device  9 	 Train loss 0.1814 	 LR 0.0030 	 Train images 400 	 Round 121
Device  9 	 Train loss 0.1746 	 LR 0.0029 	 Train images 400 	 Round 122
Device  9 	 Train loss 0.1865 	 LR 0.0029 	 Train images 400 	 Round 123
Device  9 	 Train loss 0.1756 	 LR 0.0029 	 Train images 400 	 Round 124
Device  9 	 Train loss 0.1747 	 LR 0.0028 	 Train images 400 	 Round 125
Device  9 	 Train loss 0.1735 	 LR 0.0028 	 Train images 400 	 Round 126
Device  9 	 Train loss 0.1753 	 LR 0.0028 	 Train images 400 	 Round 127
Device  9 	 Train loss 0.1742 	 LR 0.0028 	 Train images 400 	 Round 128
Device  9 	 Train loss 0.1762 	 LR 0.0027 	 Train images 400 	 Round 129
Device  9 	 Train loss 0.1703 	 LR 0.0027 	 Train images 400 	 Round 130
Device  9 	 Train loss 0.1831 	 LR 0.0027 	 Train images 400 	 Round 131
Device  9 	 Train loss 0.1764 	 LR 0.0027 	 Train images 400 	 Round 132
Device  9 	 Train loss 0.1769 	 LR 0.0026 	 Train images 400 	 Round 133
Device  9 	 Train loss 0.1792 	 LR 0.0026 	 Train images 400 	 Round 134
Device  9 	 Train loss 0.1751 	 LR 0.0026 	 Train images 400 	 Round 135
Device  9 	 Train loss 0.1749 	 LR 0.0025 	 Train images 400 	 Round 136
Device  9 	 Train loss 0.1826 	 LR 0.0025 	 Train images 400 	 Round 137
Device  9 	 Train loss 0.1672 	 LR 0.0025 	 Train images 400 	 Round 138
Device  9 	 Train loss 0.1828 	 LR 0.0025 	 Train images 400 	 Round 139
Device  9 	 Train loss 0.1642 	 LR 0.0024 	 Train images 400 	 Round 140
Device  9 	 Train loss 0.1645 	 LR 0.0024 	 Train images 400 	 Round 141
Device  9 	 Train loss 0.1755 	 LR 0.0024 	 Train images 400 	 Round 142
Device  9 	 Train loss 0.1751 	 LR 0.0024 	 Train images 400 	 Round 143
Device  9 	 Train loss 0.1886 	 LR 0.0024 	 Train images 400 	 Round 144
Device  9 	 Train loss 0.1819 	 LR 0.0023 	 Train images 400 	 Round 145
Device  9 	 Train loss 0.1882 	 LR 0.0023 	 Train images 400 	 Round 146
Device  9 	 Train loss 0.1751 	 LR 0.0023 	 Train images 400 	 Round 147
Device  9 	 Train loss 0.1699 	 LR 0.0023 	 Train images 400 	 Round 148
Device  9 	 Train loss 0.1811 	 LR 0.0022 	 Train images 400 	 Round 149
Device  9 	 Train loss 0.1824 	 LR 0.0022 	 Train images 400 	 Round 150
Device  9 	 Train loss 0.1867 	 LR 0.0022 	 Train images 400 	 Round 151
Device  9 	 Train loss 0.1806 	 LR 0.0022 	 Train images 400 	 Round 152
Device  9 	 Train loss 0.1946 	 LR 0.0021 	 Train images 400 	 Round 153
Device  9 	 Train loss 0.1848 	 LR 0.0021 	 Train images 400 	 Round 154
Device  9 	 Train loss 0.1873 	 LR 0.0021 	 Train images 400 	 Round 155
Device  9 	 Train loss 0.1804 	 LR 0.0021 	 Train images 400 	 Round 156
Device  9 	 Train loss 0.1892 	 LR 0.0021 	 Train images 400 	 Round 157
Device  9 	 Train loss 0.1706 	 LR 0.0020 	 Train images 400 	 Round 158
Device  9 	 Train loss 0.1789 	 LR 0.0020 	 Train images 400 	 Round 159
Device  9 	 Train loss 0.1839 	 LR 0.0020 	 Train images 400 	 Round 160
Device  9 	 Train loss 0.1716 	 LR 0.0020 	 Train images 400 	 Round 161
Device  9 	 Train loss 0.1852 	 LR 0.0020 	 Train images 400 	 Round 162
Device  9 	 Train loss 0.1813 	 LR 0.0019 	 Train images 400 	 Round 163
Device  9 	 Train loss 0.1845 	 LR 0.0019 	 Train images 400 	 Round 164
Device  9 	 Train loss 0.1788 	 LR 0.0019 	 Train images 400 	 Round 165
Device  9 	 Train loss 0.1843 	 LR 0.0019 	 Train images 400 	 Round 166
Device  9 	 Train loss 0.1862 	 LR 0.0019 	 Train images 400 	 Round 167
Device  9 	 Train loss 0.1768 	 LR 0.0018 	 Train images 400 	 Round 168
Device  9 	 Train loss 0.1839 	 LR 0.0018 	 Train images 400 	 Round 169
Device  9 	 Train loss 0.1783 	 LR 0.0018 	 Train images 400 	 Round 170
Device  9 	 Train loss 0.1875 	 LR 0.0018 	 Train images 400 	 Round 171
Device  9 	 Train loss 0.1878 	 LR 0.0018 	 Train images 400 	 Round 172
Device  9 	 Train loss 0.1826 	 LR 0.0018 	 Train images 400 	 Round 173
Device  9 	 Train loss 0.1861 	 LR 0.0017 	 Train images 400 	 Round 174
Device  9 	 Train loss 0.1849 	 LR 0.0017 	 Train images 400 	 Round 175
Device  9 	 Train loss 0.1876 	 LR 0.0017 	 Train images 400 	 Round 176
Device  9 	 Train loss 0.1918 	 LR 0.0017 	 Train images 400 	 Round 177
Device  9 	 Train loss 0.1881 	 LR 0.0017 	 Train images 400 	 Round 178
Device  9 	 Train loss 0.1924 	 LR 0.0017 	 Train images 400 	 Round 179
Device  9 	 Train loss 0.1930 	 LR 0.0016 	 Train images 400 	 Round 180
Device  9 	 Train loss 0.1774 	 LR 0.0016 	 Train images 400 	 Round 181
Device  9 	 Train loss 0.1945 	 LR 0.0016 	 Train images 400 	 Round 182
Device  9 	 Train loss 0.1867 	 LR 0.0016 	 Train images 400 	 Round 183
Device  9 	 Train loss 0.1857 	 LR 0.0016 	 Train images 400 	 Round 184
Device  9 	 Train loss 0.1927 	 LR 0.0016 	 Train images 400 	 Round 185
Device  9 	 Train loss 0.1952 	 LR 0.0015 	 Train images 400 	 Round 186
Device  9 	 Train loss 0.1779 	 LR 0.0015 	 Train images 400 	 Round 187
Device  9 	 Train loss 0.1990 	 LR 0.0015 	 Train images 400 	 Round 188
Device  9 	 Train loss 0.1899 	 LR 0.0015 	 Train images 400 	 Round 189
Device  9 	 Train loss 0.2015 	 LR 0.0015 	 Train images 400 	 Round 190
Device  9 	 Train loss 0.1990 	 LR 0.0015 	 Train images 400 	 Round 191
Device  9 	 Train loss 0.1883 	 LR 0.0015 	 Train images 400 	 Round 192
Device  9 	 Train loss 0.1969 	 LR 0.0014 	 Train images 400 	 Round 193
Device  9 	 Train loss 0.1956 	 LR 0.0014 	 Train images 400 	 Round 194
Device  9 	 Train loss 0.1928 	 LR 0.0014 	 Train images 400 	 Round 195
Device  9 	 Train loss 0.1958 	 LR 0.0014 	 Train images 400 	 Round 196
Device  9 	 Train loss 0.1942 	 LR 0.0014 	 Train images 400 	 Round 197
Device  9 	 Train loss 0.1859 	 LR 0.0014 	 Train images 400 	 Round 198
Device  9 	 Train loss 0.1943 	 LR 0.0014 	 Train images 400 	 Round 199
Device  9 	 Train loss 0.1993 	 LR 0.0013 	 Train images 400 	 Round 200
Defense none on Dataset MNIST.
Finished computations with time: 0:05:54.709730

