S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
57.502,1.6557,56.25,1.6948,58.8542,1.6677,57.2917,1.6681,56.25,1.6281,62.5,1.6147,57.8125,1.6447,56.7708,1.6881,54.6875,1.6613,54.1667,1.7016,50.0,1.7403
58.8341,1.6367,57.8125,1.6745,59.8958,1.6459,59.375,1.6497,56.25,1.6093,64.5833,1.581,60.4167,1.6177,54.1667,1.6743,58.3333,1.629,56.25,1.6616,49.4792,1.7299
58.6438,1.6199,54.1667,1.6471,58.3333,1.6374,59.375,1.6231,56.7708,1.5988,64.5833,1.5492,59.8958,1.6142,57.2917,1.6483,59.375,1.6202,57.2917,1.6448,52.0833,1.7059
60.2364,1.6028,57.2917,1.652,61.4583,1.6082,59.8958,1.6091,56.7708,1.5814,65.1042,1.5629,59.375,1.6022,57.2917,1.6366,58.3333,1.6138,58.8542,1.6297,52.0833,1.6858
61.0577,1.5918,59.375,1.635,58.3333,1.6113,61.9792,1.5976,54.6875,1.5768,69.2708,1.5391,60.4167,1.5865,59.375,1.623,57.8125,1.5864,58.8542,1.6287,55.2083,1.6803
62.0092,1.5707,62.5,1.6101,61.9792,1.5738,60.4167,1.5831,56.7708,1.5675,66.1458,1.5108,63.0208,1.5622,58.8542,1.6093,57.8125,1.5685,59.8958,1.5965,55.7292,1.6554
62.1595,1.5553,59.375,1.6037,61.9792,1.5603,63.0208,1.5596,57.8125,1.5345,66.6667,1.4989,60.9375,1.554,57.8125,1.5849,61.9792,1.5551,61.4583,1.5763,53.6458,1.6389
63.0809,1.5402,63.5417,1.5745,61.4583,1.5668,64.5833,1.5442,57.2917,1.5209,67.7083,1.4845,59.8958,1.5278,59.8958,1.5673,62.5,1.5267,59.8958,1.569,52.0833,1.635
62.6202,1.5334,60.4167,1.5743,62.5,1.5467,63.0208,1.5359,58.8542,1.5041,68.75,1.4834,63.5417,1.5292,57.8125,1.5774,60.4167,1.5255,59.375,1.5455,54.1667,1.6151
63.0308,1.5225,60.4167,1.5569,63.5417,1.5422,65.625,1.5133,58.3333,1.5008,69.7917,1.462,64.0625,1.4992,59.8958,1.5421,61.4583,1.5222,60.9375,1.5389,55.2083,1.5988
