S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
50.5609,1.4121,64.9671,1.1275,64.4737,1.1348,65.5428,1.1098,62.9934,1.1511,52.5493,1.3869,64.227,1.1305,64.3092,1.1355,65.2961,1.1382,67.5164,1.1101,65.2138,1.1218
57.3417,1.2633,84.2105,0.5341,81.1678,0.579,82.1546,0.5719,80.7566,0.5944,57.5658,1.2128,80.5921,0.5986,79.523,0.5875,81.8257,0.5844,81.3322,0.583,81.7434,0.5775
57.1815,1.2806,84.9507,0.499,81.6612,0.5478,82.7303,0.5378,81.6612,0.5745,59.1283,1.2049,81.9079,0.5686,80.6743,0.5483,82.5658,0.5493,82.5658,0.5353,81.5789,0.5488
57.2115,1.2876,86.9243,0.4723,82.2368,0.5113,84.1283,0.5037,83.1414,0.5435,59.375,1.1857,82.8947,0.5319,82.4836,0.5127,84.4572,0.5134,83.5526,0.5107,84.0461,0.5113
57.2216,1.2866,87.9934,0.4393,84.375,0.4724,86.102,0.4728,85.1974,0.5038,59.4572,1.1861,84.6217,0.4957,84.4572,0.4729,86.1842,0.474,85.1974,0.4913,84.4572,0.4937
56.861,1.3064,87.4178,0.44,84.5395,0.4636,86.5954,0.4532,85.2796,0.4981,59.0461,1.2091,85.1974,0.4883,84.4572,0.4625,86.0197,0.4641,85.773,0.4691,85.1151,0.4745
57.0813,1.3115,88.5691,0.4189,85.5263,0.4435,87.3355,0.4319,86.5132,0.4707,59.5395,1.2119,86.5954,0.4571,86.6776,0.4381,86.5954,0.4563,86.7599,0.4537,85.8553,0.4528
57.2216,1.3099,89.4737,0.4062,85.773,0.4344,87.4178,0.422,86.3487,0.4566,60.2796,1.1922,88.6513,0.4461,86.6776,0.4425,86.5954,0.4343,87.5,0.4431,86.102,0.4509
55.6691,1.3016,85.8553,0.4861,86.102,0.4832,85.1151,0.5003,83.5526,0.5402,59.4572,1.1845,83.6349,0.5311,85.1151,0.4958,84.4572,0.5149,84.6217,0.509,84.2928,0.5169
57.1314,1.3049,90.8717,0.3815,88.6513,0.4001,89.1447,0.4101,87.2533,0.4314,60.3618,1.1901,88.4046,0.4253,88.0757,0.4095,88.1579,0.4126,88.898,0.4169,88.4868,0.4179
56.9611,1.345,91.1184,0.3522,88.8158,0.3718,89.5559,0.3668,89.3092,0.3955,60.773,1.2144,90.5428,0.3909,89.9671,0.3694,89.4737,0.3787,89.3914,0.3836,88.8158,0.3842
56.9812,1.3499,91.6941,0.3317,90.2138,0.3498,90.8717,0.3389,89.8849,0.3765,61.102,1.2107,89.5559,0.3721,90.2138,0.355,90.2961,0.3514,90.3783,0.3598,89.7204,0.3641
56.0196,1.3701,89.8026,0.3787,87.7467,0.3978,88.2401,0.4054,89.3092,0.4129,59.375,1.2415,89.3092,0.409,89.1447,0.4001,87.4178,0.4026,88.8158,0.4034,87.0888,0.4254
56.891,1.3397,93.5855,0.3132,91.1184,0.3258,91.1184,0.3408,91.2829,0.3574,59.6217,1.1995,91.4474,0.3529,91.5296,0.3456,91.2829,0.339,90.2961,0.3483,90.4605,0.3536
56.5705,1.3611,91.5296,0.348,89.9671,0.3553,89.4737,0.3701,89.5559,0.3844,60.0329,1.2041,90.2961,0.3824,90.2961,0.3611,89.1447,0.3764,90.4605,0.3652,89.1447,0.3824
56.1298,1.3394,93.5033,0.3298,92.1875,0.3506,90.8717,0.3693,90.625,0.3818,61.102,1.1813,91.4474,0.371,91.8586,0.3669,90.625,0.3661,91.2829,0.3703,90.2961,0.3795
56.6907,1.3692,93.75,0.2987,91.8586,0.3072,92.7632,0.3033,90.3783,0.3375,62.3355,1.1831,92.4342,0.3263,92.5987,0.3108,91.3651,0.3217,92.1053,0.3219,91.6118,0.3304
57.0513,1.3859,94.6546,0.2662,93.0921,0.2849,93.0099,0.2857,92.5987,0.304,61.6776,1.2168,93.2566,0.2953,94.1612,0.2848,92.7632,0.2941,93.3388,0.29,91.6941,0.3008
57.1014,1.3826,94.2434,0.2767,93.3388,0.2836,93.0099,0.2815,91.8586,0.3174,62.5,1.2038,93.3388,0.3064,93.2566,0.3001,92.9276,0.2832,93.5033,0.2941,92.6809,0.2956
56.7007,1.3788,94.9836,0.2629,92.8454,0.2814,94.0789,0.2762,93.9967,0.2943,61.8421,1.1895,93.9145,0.2933,93.6678,0.2851,92.9276,0.2885,93.8322,0.2857,92.5987,0.3023
56.6707,1.4077,96.3816,0.2301,94.8191,0.2406,95.2303,0.2412,93.9145,0.2717,61.6776,1.2153,95.0658,0.2624,94.7368,0.2506,94.1612,0.2536,94.1612,0.2568,94.3257,0.2606
56.0497,1.3645,94.0789,0.2986,93.75,0.3157,93.0921,0.3325,92.1053,0.3374,62.3355,1.189,93.1743,0.3244,93.9967,0.3153,93.1743,0.327,92.6809,0.3165,91.9408,0.3275
