S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
27.4139,2.9476,5.3679,2.2683,87.0968,0.4153,49.9748,1.9048,0.0756,3.4747,0.2016,3.5067,56.5272,1.0051,38.0292,2.0492,90.7762,0.3591,0.5292,3.52,90.6754,0.3707
38.0509,2.3958,20.3377,1.8245,89.6421,0.4495,72.8831,0.6866,29.6119,1.7881,28.7298,1.8399,57.9637,1.0009,58.9214,1.2603,85.8367,0.5125,43.0444,1.4852,85.6855,0.5327
39.383,2.5215,20.8165,1.8818,83.1653,0.5006,88.5333,0.4084,45.8417,1.5298,45.3377,1.587,53.7802,1.1511,58.871,1.2047,82.7873,0.535,65.247,1.1,83.0897,0.5568
40.1843,2.5489,22.5554,1.8523,85.5343,0.448,87.1976,0.4194,45.1109,1.5322,44.38,1.5955,54.2087,1.139,63.1048,1.1215,83.5433,0.5177,65.499,1.0766,83.2913,0.5386
40.8053,2.5766,24.3952,1.8124,85.8619,0.4437,87.9788,0.3999,47.0262,1.4898,46.497,1.5498,53.9566,1.1592,64.4657,1.101,83.2157,0.5176,66.6835,1.0447,82.9385,0.5413
40.9956,2.5949,25.126,1.8125,86.4919,0.4277,87.9536,0.3963,48.1855,1.4605,47.0514,1.5276,54.2843,1.1502,65.121,1.0784,83.1149,0.5147,66.3558,1.0415,82.7873,0.5366
41.3962,2.6013,27.6966,1.7619,86.8952,0.4208,88.1804,0.3955,48.4627,1.4483,47.1522,1.5205,54.7631,1.1311,64.3397,1.091,84.1482,0.4956,65.2218,1.0578,83.2913,0.5164
41.1859,2.6161,26.7389,1.7867,87.5252,0.4147,88.2056,0.3947,48.5131,1.4264,47.4042,1.5018,54.8387,1.1394,65.1462,1.0678,83.3921,0.5054,66.4566,1.0361,82.9385,0.5226
41.6066,2.6298,26.8901,1.7655,87.3488,0.4287,89.2389,0.3795,50.3528,1.3991,49.5968,1.4727,55.2419,1.131,64.9193,1.0749,85.0554,0.4827,67.2631,1.0221,84.2994,0.5035
41.7167,2.6391,28.3014,1.7395,88.6845,0.3864,88.7097,0.3796,50.2772,1.3897,48.8659,1.4705,54.6875,1.1314,67.5907,1.021,83.4677,0.5091,68.5232,1.0056,82.4597,0.5264
41.897,2.6564,29.5363,1.7175,87.9284,0.404,89.6169,0.364,51.0585,1.3818,49.9748,1.4581,55.2671,1.1278,65.6754,1.0537,84.753,0.4836,68.0191,1.0074,83.997,0.5033
42.1975,2.6701,28.6542,1.7307,89.1381,0.3799,88.3316,0.3808,50.5292,1.3835,49.37,1.4612,55.4688,1.1226,68.624,0.9992,85.0302,0.4768,67.5151,0.9996,83.9214,0.4979
42.508,2.6642,31.1492,1.6895,89.1381,0.3882,88.7349,0.3753,51.4617,1.3475,50.5796,1.4246,55.5444,1.1122,67.9183,1.014,85.0806,0.4688,67.6915,0.9974,84.2742,0.4892
42.6883,2.6821,32.0817,1.6806,89.2389,0.3824,89.5161,0.3616,52.0665,1.34,50.7308,1.4256,56.25,1.0854,68.8004,0.9909,84.1734,0.4891,69.128,0.9623,83.2913,0.5076
42.6583,2.6922,32.1573,1.6649,89.7681,0.3678,88.8357,0.3674,51.5877,1.346,50.1764,1.433,55.7964,1.0957,69.3296,0.98,85.4587,0.4598,68.5988,0.9744,84.8286,0.4799
42.7985,2.7154,32.5605,1.6725,89.5665,0.3823,89.995,0.3485,52.999,1.3248,51.6633,1.4091,56.6532,1.0724,69.4808,0.9813,83.8962,0.4999,70.9173,0.939,83.2661,0.5169
42.6382,2.7223,31.0232,1.688,90.0706,0.3666,89.4153,0.3602,52.8478,1.3041,51.4113,1.3936,56.7792,1.075,70.7661,0.9606,84.4758,0.4876,69.9849,0.9504,83.997,0.5041
42.9988,2.7206,32.0564,1.651,90.751,0.3582,90.3982,0.3439,53.9566,1.295,52.5202,1.383,55.746,1.0914,71.0685,0.9496,84.9294,0.4683,71.3458,0.9281,84.5262,0.484
43.2692,2.7383,33.1401,1.6367,89.7681,0.3761,91.1794,0.3275,54.7379,1.2656,53.7802,1.3547,56.7288,1.0567,69.7077,0.9695,84.4758,0.4757,72.2026,0.919,83.997,0.4936
42.9688,2.7366,33.5685,1.6112,90.0202,0.3673,90.9022,0.3377,54.1835,1.2656,53.377,1.3542,55.7208,1.0883,71.1946,0.9361,84.2994,0.4719,72.379,0.9055,83.6693,0.489
43.5196,2.7451,34.4758,1.6088,90.5998,0.356,90.751,0.3298,55.1663,1.2372,53.9819,1.3267,56.9808,1.0512,70.8669,0.9388,84.9042,0.4709,72.0262,0.9079,84.375,0.4834
43.6799,2.7581,36.0131,1.5819,90.9526,0.3519,90.2218,0.3348,54.5867,1.2513,53.2006,1.3434,57.1573,1.0569,72.0262,0.9227,84.9042,0.4592,72.3286,0.901,84.627,0.4732
