S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
20.7332,3.5319,45.3947,2.1159,43.75,2.143,44.4901,2.0587,46.5461,2.039,45.477,2.0071,44.9836,2.0969,44.9013,2.0582,45.148,2.0805,43.9145,2.0817,45.0658,2.043
21.1739,3.5163,49.8355,1.8704,49.1776,1.9606,48.5197,1.8943,51.4803,1.7933,51.3158,1.8085,51.398,1.8533,51.0691,1.8335,50.9046,1.8751,50.3289,1.8547,51.3158,1.8405
21.1138,3.5866,50.7401,1.8499,50.5757,1.8839,50.5757,1.7584,52.3026,1.7371,52.2204,1.7502,52.6316,1.7779,49.4243,1.8118,52.8783,1.7882,50.8224,1.7861,52.7961,1.7755
21.1338,3.5962,52.8783,1.7412,52.0559,1.8014,54.852,1.6573,55.4276,1.6149,56.0855,1.6486,51.8092,1.7238,54.1118,1.6593,55.9211,1.6684,55.0164,1.6459,54.1118,1.6513
21.4844,3.5889,59.1283,1.54,57.5658,1.6077,59.7039,1.476,61.2664,1.4108,59.9507,1.4462,57.977,1.5254,60.1974,1.4971,61.9243,1.5087,60.6908,1.4483,60.8553,1.4722
22.0753,3.6165,64.1447,1.36,62.0066,1.4416,64.8849,1.323,64.3092,1.294,64.5559,1.3011,62.9934,1.3724,65.0493,1.3067,65.3783,1.3371,63.1579,1.3284,63.4868,1.314
21.7047,3.6769,66.5296,1.2647,65.2961,1.2904,65.7072,1.2165,65.2961,1.2072,66.5296,1.2273,66.2829,1.2396,66.6118,1.2413,68.9145,1.1741,66.7763,1.2089,65.9539,1.2272
22.0252,3.6804,70.0658,1.1764,69.0789,1.1803,70.3947,1.0947,72.2862,1.0492,70.7237,1.1015,67.7632,1.1658,73.1086,1.043,72.0395,1.0867,69.8191,1.1381,70.7237,1.0882
21.9752,3.805,70.3125,1.0946,68.3388,1.1702,71.9572,1.0665,72.0395,1.0166,69.4079,1.0711,70.6414,1.0932,72.6974,1.0005,72.8618,1.0351,70.8882,1.0616,69.6546,1.0772
21.845,3.8015,75.3289,0.9302,72.2862,1.023,77.1382,0.8783,76.3158,0.8705,75.9868,0.8918,73.602,0.947,75.7401,0.8869,75.8224,0.8954,75.4112,0.8856,76.6447,0.8796
22.8666,3.7312,82.8125,0.6846,85.5263,0.6707,87.8289,0.5772,85.9375,0.6019,84.4572,0.6386,85.4441,0.6384,87.9934,0.5775,85.4441,0.6173,86.8421,0.6147,85.8553,0.6102
22.6963,3.7406,86.7599,0.5795,88.1579,0.5823,90.5428,0.4958,89.8026,0.4955,88.898,0.5367,88.9803,0.5402,91.5296,0.4854,89.0625,0.5244,89.7204,0.5162,89.1447,0.5256
22.8666,3.7577,89.5559,0.5125,90.1316,0.5206,92.6809,0.4336,91.2829,0.4349,91.4474,0.4682,91.6118,0.4718,93.2566,0.4267,91.1184,0.4656,92.1875,0.4553,91.3651,0.4575
22.8466,3.7713,91.8586,0.4456,91.5296,0.4603,93.9145,0.3882,92.7632,0.385,92.5164,0.4214,92.8454,0.4239,94.0789,0.3828,93.2566,0.4054,93.9145,0.4086,92.8454,0.4137
22.6362,3.7917,93.2566,0.4071,92.6809,0.4198,95.0658,0.3491,94.5724,0.3415,93.9967,0.3744,94.4079,0.3783,95.3947,0.3508,94.8191,0.3683,94.9013,0.3652,93.9967,0.3663
22.7163,3.8088,94.1612,0.3781,93.5033,0.3773,96.0526,0.3188,95.148,0.3145,95.0658,0.3439,95.3947,0.3449,95.9704,0.3151,95.6414,0.3389,96.0526,0.3254,95.148,0.3332
22.3758,3.8293,95.5592,0.338,94.5724,0.3424,96.9572,0.2895,96.6283,0.2832,96.2171,0.3101,96.2171,0.3109,97.2039,0.2812,96.4638,0.3038,96.2993,0.3015,96.2993,0.301
22.486,3.8402,96.2171,0.3044,95.477,0.3121,97.6151,0.2646,97.5329,0.2622,96.7105,0.2876,96.7928,0.2873,97.6151,0.2608,96.7928,0.2803,97.2862,0.2757,96.9572,0.2773
22.5861,3.8528,96.7928,0.2783,96.2171,0.2915,98.0263,0.2367,97.8618,0.2407,97.1217,0.2601,97.0395,0.266,98.1908,0.2399,97.5329,0.2523,97.7796,0.2555,97.2862,0.255
22.4159,3.8643,97.2862,0.2569,96.6283,0.2637,98.7664,0.2181,98.3553,0.22,97.5329,0.2426,97.6151,0.2386,98.7664,0.2188,98.1908,0.2329,98.1086,0.2308,98.1086,0.2321
22.4159,3.8749,97.5329,0.2389,97.2039,0.2412,98.7664,0.2046,98.6842,0.2024,97.8618,0.2258,97.9441,0.2185,98.602,0.2034,98.6842,0.2132,98.602,0.2108,98.3553,0.2152
22.3958,3.8896,98.1086,0.2194,98.1086,0.2225,98.8487,0.1873,98.8487,0.1843,97.8618,0.2089,98.273,0.2036,98.8487,0.1879,98.7664,0.1967,99.0954,0.1976,98.5197,0.1964
22.3858,3.9041,98.4375,0.2012,98.4375,0.2057,99.0132,0.171,98.8487,0.1731,98.5197,0.193,98.5197,0.1858,99.0954,0.1734,99.0954,0.1821,99.0954,0.1807,99.1776,0.1845
22.3558,3.9143,98.6842,0.1852,98.7664,0.1935,99.3421,0.1566,99.2599,0.1587,98.6842,0.1796,98.8487,0.1745,99.2599,0.1625,99.2599,0.1683,99.3421,0.1671,99.2599,0.1683
22.506,3.9257,98.7664,0.1726,99.0132,0.1757,99.6711,0.1457,99.4243,0.1471,98.602,0.1676,99.1776,0.162,99.4243,0.1495,99.2599,0.1589,99.6711,0.1564,99.2599,0.1596
22.3057,3.9404,99.0954,0.1588,99.4243,0.1633,99.5888,0.1381,99.4243,0.137,99.0132,0.1557,99.3421,0.1499,99.4243,0.1368,99.5066,0.146,99.6711,0.1451,99.5066,0.145
22.3858,3.951,99.1776,0.1513,99.3421,0.1544,99.8355,0.1296,99.5888,0.1284,99.0132,0.1473,99.3421,0.1414,99.6711,0.1292,99.5888,0.1351,99.6711,0.135,99.5066,0.1355
22.2055,3.9621,99.3421,0.1437,99.5888,0.141,99.8355,0.1215,99.5066,0.122,99.1776,0.1382,99.8355,0.1301,99.8355,0.1216,99.7533,0.1275,99.6711,0.1283,99.5888,0.1273
22.2256,3.9753,99.5066,0.1304,99.5888,0.1321,99.8355,0.1111,99.6711,0.112,99.1776,0.1278,99.8355,0.1227,99.7533,0.1143,99.7533,0.1206,99.6711,0.1184,99.5888,0.1164
22.3057,3.9827,99.7533,0.1217,99.6711,0.1258,99.9178,0.1044,99.7533,0.1033,99.3421,0.1212,99.8355,0.1143,99.8355,0.107,99.7533,0.1129,99.8355,0.111,99.5888,0.1102
22.3758,3.9928,99.7533,0.1134,99.6711,0.1158,99.9178,0.0983,99.6711,0.0973,99.3421,0.1123,99.8355,0.1078,99.8355,0.0998,99.7533,0.1065,99.8355,0.1062,99.6711,0.1014
