Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='MNIST', num_workers=2, batch_size=64, num_sen=64, defense='soteria', attack='gs', percent_num=20, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=3, n_data=200, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.mnist.MNIST'>
Device  3 	 Train loss 0.8148 	 LR 0.0099 	 Train images 400 	 Round   1
Device  3 	 Train loss 0.1066 	 LR 0.0044 	 Train images 400 	 Round  82
Device  3 	 Train loss 0.1024 	 LR 0.0043 	 Train images 400 	 Round  83
Device  3 	 Train loss 0.1109 	 LR 0.0043 	 Train images 400 	 Round  84
Device  3 	 Train loss 0.1084 	 LR 0.0043 	 Train images 400 	 Round  85
Device  3 	 Train loss 0.1092 	 LR 0.0042 	 Train images 400 	 Round  86
Device  3 	 Train loss 0.1100 	 LR 0.0042 	 Train images 400 	 Round  87
Device  3 	 Train loss 0.1108 	 LR 0.0041 	 Train images 400 	 Round  88
Device  3 	 Train loss 0.1085 	 LR 0.0041 	 Train images 400 	 Round  89
Device  3 	 Train loss 0.1110 	 LR 0.0040 	 Train images 400 	 Round  90
Device  3 	 Train loss 0.0999 	 LR 0.0040 	 Train images 400 	 Round  91
Device  3 	 Train loss 0.1109 	 LR 0.0040 	 Train images 400 	 Round  92
Device  3 	 Train loss 0.1059 	 LR 0.0039 	 Train images 400 	 Round  93
Device  3 	 Train loss 0.1090 	 LR 0.0039 	 Train images 400 	 Round  94
Device  3 	 Train loss 0.1071 	 LR 0.0038 	 Train images 400 	 Round  95
Device  3 	 Train loss 0.1009 	 LR 0.0038 	 Train images 400 	 Round  96
Device  3 	 Train loss 0.1048 	 LR 0.0038 	 Train images 400 	 Round  97
Device  3 	 Train loss 0.1070 	 LR 0.0037 	 Train images 400 	 Round  98
Device  3 	 Train loss 0.1063 	 LR 0.0037 	 Train images 400 	 Round  99
Device  3 	 Train loss 0.1020 	 LR 0.0037 	 Train images 400 	 Round 100
Device  3 	 Train loss 0.1106 	 LR 0.0036 	 Train images 400 	 Round 101
Device  3 	 Train loss 0.1094 	 LR 0.0036 	 Train images 400 	 Round 102
Device  3 	 Train loss 0.1060 	 LR 0.0036 	 Train images 400 	 Round 103
Device  3 	 Train loss 0.1085 	 LR 0.0035 	 Train images 400 	 Round 104
Device  3 	 Train loss 0.1087 	 LR 0.0035 	 Train images 400 	 Round 105
Device  3 	 Train loss 0.1044 	 LR 0.0034 	 Train images 400 	 Round 106
Device  3 	 Train loss 0.0956 	 LR 0.0034 	 Train images 400 	 Round 107
Device  3 	 Train loss 0.1084 	 LR 0.0034 	 Train images 400 	 Round 108
Device  3 	 Train loss 0.1017 	 LR 0.0033 	 Train images 400 	 Round 109
Device  3 	 Train loss 0.1021 	 LR 0.0033 	 Train images 400 	 Round 110
Device  3 	 Train loss 0.1073 	 LR 0.0033 	 Train images 400 	 Round 111
Device  3 	 Train loss 0.1060 	 LR 0.0032 	 Train images 400 	 Round 112
Device  3 	 Train loss 0.1088 	 LR 0.0032 	 Train images 400 	 Round 113
Device  3 	 Train loss 0.1001 	 LR 0.0032 	 Train images 400 	 Round 114
Device  3 	 Train loss 0.1075 	 LR 0.0031 	 Train images 400 	 Round 115
Device  3 	 Train loss 0.1034 	 LR 0.0031 	 Train images 400 	 Round 116
Device  3 	 Train loss 0.1060 	 LR 0.0031 	 Train images 400 	 Round 117
Device  3 	 Train loss 0.1079 	 LR 0.0031 	 Train images 400 	 Round 118
Device  3 	 Train loss 0.1064 	 LR 0.0030 	 Train images 400 	 Round 119
Device  3 	 Train loss 0.1071 	 LR 0.0030 	 Train images 400 	 Round 120
Device  3 	 Train loss 0.1073 	 LR 0.0030 	 Train images 400 	 Round 121
Device  3 	 Train loss 0.1058 	 LR 0.0029 	 Train images 400 	 Round 122
Device  3 	 Train loss 0.1092 	 LR 0.0029 	 Train images 400 	 Round 123
Device  3 	 Train loss 0.1062 	 LR 0.0029 	 Train images 400 	 Round 124
Device  3 	 Train loss 0.1072 	 LR 0.0028 	 Train images 400 	 Round 125
Device  3 	 Train loss 0.1077 	 LR 0.0028 	 Train images 400 	 Round 126
Device  3 	 Train loss 0.1048 	 LR 0.0028 	 Train images 400 	 Round 127
Device  3 	 Train loss 0.1095 	 LR 0.0028 	 Train images 400 	 Round 128
Device  3 	 Train loss 0.1076 	 LR 0.0027 	 Train images 400 	 Round 129
Device  3 	 Train loss 0.1058 	 LR 0.0027 	 Train images 400 	 Round 130
Device  3 	 Train loss 0.1014 	 LR 0.0027 	 Train images 400 	 Round 131
Device  3 	 Train loss 0.1079 	 LR 0.0027 	 Train images 400 	 Round 132
Device  3 	 Train loss 0.1059 	 LR 0.0026 	 Train images 400 	 Round 133
Device  3 	 Train loss 0.1104 	 LR 0.0026 	 Train images 400 	 Round 134
Device  3 	 Train loss 0.1087 	 LR 0.0026 	 Train images 400 	 Round 135
Device  3 	 Train loss 0.1094 	 LR 0.0025 	 Train images 400 	 Round 136
Device  3 	 Train loss 0.1095 	 LR 0.0025 	 Train images 400 	 Round 137
Device  3 	 Train loss 0.1102 	 LR 0.0025 	 Train images 400 	 Round 138
Device  3 	 Train loss 0.1057 	 LR 0.0025 	 Train images 400 	 Round 139
Device  3 	 Train loss 0.1067 	 LR 0.0024 	 Train images 400 	 Round 140
Device  3 	 Train loss 0.1079 	 LR 0.0024 	 Train images 400 	 Round 141
Device  3 	 Train loss 0.1095 	 LR 0.0024 	 Train images 400 	 Round 142
Device  3 	 Train loss 0.1102 	 LR 0.0024 	 Train images 400 	 Round 143
Device  3 	 Train loss 0.1107 	 LR 0.0024 	 Train images 400 	 Round 144
Device  3 	 Train loss 0.1106 	 LR 0.0023 	 Train images 400 	 Round 145
Device  3 	 Train loss 0.1095 	 LR 0.0023 	 Train images 400 	 Round 146
Device  3 	 Train loss 0.1095 	 LR 0.0023 	 Train images 400 	 Round 147
Device  3 	 Train loss 0.1070 	 LR 0.0023 	 Train images 400 	 Round 148
Device  3 	 Train loss 0.1105 	 LR 0.0022 	 Train images 400 	 Round 149
Device  3 	 Train loss 0.1109 	 LR 0.0022 	 Train images 400 	 Round 150
Device  3 	 Train loss 0.1120 	 LR 0.0022 	 Train images 400 	 Round 151
Device  3 	 Train loss 0.1108 	 LR 0.0022 	 Train images 400 	 Round 152
Device  3 	 Train loss 0.1115 	 LR 0.0021 	 Train images 400 	 Round 153
Device  3 	 Train loss 0.1122 	 LR 0.0021 	 Train images 400 	 Round 154
Device  3 	 Train loss 0.1053 	 LR 0.0021 	 Train images 400 	 Round 155
Device  3 	 Train loss 0.1025 	 LR 0.0021 	 Train images 400 	 Round 156
Device  3 	 Train loss 0.1119 	 LR 0.0021 	 Train images 400 	 Round 157
Device  3 	 Train loss 0.1113 	 LR 0.0020 	 Train images 400 	 Round 158
Device  3 	 Train loss 0.1106 	 LR 0.0020 	 Train images 400 	 Round 159
Device  3 	 Train loss 0.1084 	 LR 0.0020 	 Train images 400 	 Round 160
Device  3 	 Train loss 0.1075 	 LR 0.0020 	 Train images 400 	 Round 161
Device  3 	 Train loss 0.1101 	 LR 0.0020 	 Train images 400 	 Round 162
Device  3 	 Train loss 0.1106 	 LR 0.0019 	 Train images 400 	 Round 163
Device  3 	 Train loss 0.1135 	 LR 0.0019 	 Train images 400 	 Round 164
Device  3 	 Train loss 0.0982 	 LR 0.0019 	 Train images 400 	 Round 165
Device  3 	 Train loss 0.1080 	 LR 0.0019 	 Train images 400 	 Round 166
Device  3 	 Train loss 0.0985 	 LR 0.0019 	 Train images 400 	 Round 167
Device  3 	 Train loss 0.1099 	 LR 0.0018 	 Train images 400 	 Round 168
Device  3 	 Train loss 0.1095 	 LR 0.0018 	 Train images 400 	 Round 169
Device  3 	 Train loss 0.1142 	 LR 0.0018 	 Train images 400 	 Round 170
Device  3 	 Train loss 0.1087 	 LR 0.0018 	 Train images 400 	 Round 171
Device  3 	 Train loss 0.1128 	 LR 0.0018 	 Train images 400 	 Round 172
Device  3 	 Train loss 0.1112 	 LR 0.0018 	 Train images 400 	 Round 173
Device  3 	 Train loss 0.1136 	 LR 0.0017 	 Train images 400 	 Round 174
Device  3 	 Train loss 0.1081 	 LR 0.0017 	 Train images 400 	 Round 175
Device  3 	 Train loss 0.1097 	 LR 0.0017 	 Train images 400 	 Round 176
Device  3 	 Train loss 0.1127 	 LR 0.0017 	 Train images 400 	 Round 177
Device  3 	 Train loss 0.1141 	 LR 0.0017 	 Train images 400 	 Round 178
Device  3 	 Train loss 0.1101 	 LR 0.0017 	 Train images 400 	 Round 179
Device  3 	 Train loss 0.1117 	 LR 0.0016 	 Train images 400 	 Round 180
Device  3 	 Train loss 0.1135 	 LR 0.0016 	 Train images 400 	 Round 181
Device  3 	 Train loss 0.1130 	 LR 0.0016 	 Train images 400 	 Round 182
Device  3 	 Train loss 0.1130 	 LR 0.0016 	 Train images 400 	 Round 183
Device  3 	 Train loss 0.1135 	 LR 0.0016 	 Train images 400 	 Round 184
Device  3 	 Train loss 0.1145 	 LR 0.0016 	 Train images 400 	 Round 185
Device  3 	 Train loss 0.1152 	 LR 0.0015 	 Train images 400 	 Round 186
Device  3 	 Train loss 0.1162 	 LR 0.0015 	 Train images 400 	 Round 187
Device  3 	 Train loss 0.1166 	 LR 0.0015 	 Train images 400 	 Round 188
Device  3 	 Train loss 0.1042 	 LR 0.0015 	 Train images 400 	 Round 189
Device  3 	 Train loss 0.1158 	 LR 0.0015 	 Train images 400 	 Round 190
Device  3 	 Train loss 0.1141 	 LR 0.0015 	 Train images 400 	 Round 191
Device  3 	 Train loss 0.1166 	 LR 0.0015 	 Train images 400 	 Round 192
Device  3 	 Train loss 0.1162 	 LR 0.0014 	 Train images 400 	 Round 193
Device  3 	 Train loss 0.1189 	 LR 0.0014 	 Train images 400 	 Round 194
Device  3 	 Train loss 0.1160 	 LR 0.0014 	 Train images 400 	 Round 195
Device  3 	 Train loss 0.1185 	 LR 0.0014 	 Train images 400 	 Round 196
Device  3 	 Train loss 0.1157 	 LR 0.0014 	 Train images 400 	 Round 197
Device  3 	 Train loss 0.1166 	 LR 0.0014 	 Train images 400 	 Round 198
Device  3 	 Train loss 0.1126 	 LR 0.0014 	 Train images 400 	 Round 199
Device  3 	 Train loss 0.1068 	 LR 0.0013 	 Train images 400 	 Round 200
Defense soteria on Dataset MNIST.
Finished computations with time: 19:47:56.274408

