S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
57.9026,2.2095,89.0625,0.4747,67.9688,0.9583,88.5417,0.4639,82.8125,0.6456,85.1562,0.6616,51.5625,1.211,60.6771,1.1399,89.8438,0.4974,86.7188,0.6066,88.2812,0.5407
57.9327,2.2202,89.3229,0.4594,65.3646,0.9824,88.0208,0.4633,83.5938,0.6252,85.6771,0.6249,52.3438,1.2075,59.6354,1.1523,90.1042,0.4854,88.0208,0.5586,89.0625,0.5204
58.5537,2.2126,89.5833,0.4355,68.2292,0.924,89.3229,0.4358,83.3333,0.6281,84.6354,0.6542,50.5208,1.216,64.8438,1.0635,89.3229,0.4943,86.9792,0.5892,89.5833,0.4943
58.6238,2.2163,88.8021,0.4417,67.1875,0.9339,88.5417,0.4385,84.6354,0.6082,85.1562,0.6406,53.6458,1.1634,63.0208,1.0867,89.8438,0.4763,88.2812,0.538,89.3229,0.4891
59.1647,2.2091,89.0625,0.4482,68.2292,0.9174,88.8021,0.434,85.1562,0.5972,86.1979,0.6048,54.1667,1.1292,64.0625,1.0549,90.3646,0.4672,88.0208,0.54,89.5833,0.4806
59.2648,2.2119,88.5417,0.448,69.5312,0.8708,88.0208,0.4524,84.375,0.5869,86.1979,0.592,54.4271,1.12,64.5833,1.0335,90.3646,0.4449,88.2812,0.54,89.8438,0.4784
59.6755,2.2112,88.8021,0.4346,70.5729,0.884,90.625,0.4052,84.375,0.5913,86.1979,0.5932,53.9062,1.1264,66.1458,1.0067,90.1042,0.4479,88.5417,0.53,90.3646,0.4472
59.8758,2.2132,89.3229,0.4184,70.8333,0.8675,89.0625,0.4173,84.6354,0.5695,86.1979,0.5966,54.6875,1.124,67.9688,0.9849,90.1042,0.4417,88.8021,0.5159,90.3646,0.4427
60.3966,2.206,90.625,0.402,71.875,0.8538,90.3646,0.4073,84.6354,0.5787,85.9375,0.5843,56.7708,1.0906,70.5729,0.9629,90.625,0.4236,88.2812,0.5329,90.625,0.4332
60.4467,2.2118,90.1042,0.4014,72.6562,0.8293,90.3646,0.4077,84.6354,0.5742,86.1979,0.583,54.9479,1.1132,71.0938,0.9387,90.1042,0.4275,88.2812,0.5178,91.4062,0.4106
60.7171,2.2138,89.8438,0.4034,71.6146,0.8463,89.8438,0.4148,85.1562,0.5618,87.5,0.5355,57.5521,1.0721,70.5729,0.9607,90.625,0.4026,88.8021,0.5009,90.3646,0.4138
60.9475,2.2119,90.1042,0.4013,72.3958,0.8236,90.1042,0.4059,84.8958,0.5601,86.7188,0.5586,57.5521,1.0616,71.0938,0.9354,90.3646,0.4065,88.8021,0.4969,91.1458,0.3995
61.2881,2.2068,91.1458,0.381,72.3958,0.8252,90.8854,0.3868,84.8958,0.5498,86.7188,0.556,58.8542,1.0361,71.6146,0.9301,91.4062,0.3935,88.8021,0.4825,90.8854,0.3911
61.7087,2.2062,90.8854,0.3781,73.9583,0.824,89.8438,0.4016,84.8958,0.5357,87.7604,0.5284,61.1979,0.9837,71.3542,0.9254,91.4062,0.3932,89.0625,0.4843,91.1458,0.3896
61.849,2.2068,90.3646,0.3931,74.7396,0.7934,90.1042,0.3877,84.8958,0.5308,87.2396,0.5332,61.1979,0.9842,72.3958,0.9021,91.6667,0.3846,89.0625,0.4838,91.1458,0.3918
61.9191,2.2125,88.8021,0.392,74.4792,0.7921,89.3229,0.4,85.6771,0.5182,87.2396,0.5103,63.5417,0.9656,72.1354,0.9154,90.8854,0.3848,89.8438,0.4554,91.1458,0.3786
62.1394,2.2084,90.625,0.3842,73.6979,0.7815,90.3646,0.3795,84.8958,0.52,88.0208,0.4984,63.0208,0.9556,71.875,0.9049,92.1875,0.3634,90.1042,0.4569,91.1458,0.3883
62.8405,2.2004,91.4062,0.3736,75.5208,0.778,90.3646,0.3783,85.4167,0.5177,88.5417,0.5042,63.2812,0.9466,74.2188,0.8633,92.1875,0.3579,89.0625,0.4854,91.1458,0.3677
62.8405,2.2065,90.8854,0.3734,75.7812,0.7763,89.5833,0.3866,85.4167,0.5095,88.0208,0.5039,64.8438,0.9279,73.1771,0.862,92.1875,0.3553,89.5833,0.4519,90.625,0.3659
63.0108,2.2092,91.4062,0.3553,76.3021,0.7542,90.1042,0.365,85.6771,0.5002,88.0208,0.4988,63.2812,0.9462,73.4375,0.8552,92.1875,0.3562,89.3229,0.4611,91.4062,0.3544
63.0609,2.2137,90.625,0.3718,77.6042,0.7397,89.5833,0.3752,85.4167,0.5022,88.2812,0.4862,64.8438,0.924,73.6979,0.8517,91.9271,0.3568,90.3646,0.4364,91.4062,0.3531
63.1711,2.2188,90.625,0.3725,76.3021,0.7458,89.5833,0.3783,85.9375,0.4845,88.5417,0.464,66.4062,0.9069,72.3958,0.8606,92.1875,0.3448,90.1042,0.4331,91.6667,0.3573
63.2312,2.2163,90.8854,0.3559,76.8229,0.725,90.625,0.3542,85.1562,0.5034,88.2812,0.4775,63.8021,0.9398,74.4792,0.8288,92.4479,0.3316,89.8438,0.4483,91.9271,0.3468
63.4115,2.2189,91.4062,0.3476,76.3021,0.7301,90.1042,0.349,85.6771,0.4869,89.0625,0.4603,63.8021,0.9279,74.7396,0.808,93.2292,0.3208,90.1042,0.4297,91.9271,0.335
