S_acc,S_loss,C1_acc,C1_loss,C2_acc,C2_loss,C3_acc,C3_loss,C4_acc,C4_loss,C5_acc,C5_loss,C6_acc,C6_loss,C7_acc,C7_loss,C8_acc,C8_loss,C9_acc,C9_loss,C10_acc,C10_loss
37.4199,2.4862,88.5417,0.6752,50.0,1.3629,87.2396,0.688,68.2292,1.1329,28.3854,1.817,45.0521,1.645,22.3958,1.8273,48.9583,1.4339,67.4479,1.0622,62.2396,1.0612
39.0224,2.4639,88.5417,0.6529,52.0833,1.2933,87.7604,0.6644,68.4896,1.0962,29.1667,1.7783,46.3542,1.579,26.3021,1.7433,49.2188,1.3905,68.2292,1.0512,66.9271,1.0033
40.2444,2.4574,88.2812,0.6181,54.4271,1.2736,88.5417,0.614,70.0521,1.0657,30.2083,1.75,45.0521,1.5774,32.5521,1.6862,49.2188,1.3825,72.3958,0.9861,70.0521,0.9213
41.9772,2.4403,90.1042,0.5705,55.9896,1.2593,90.625,0.5715,70.5729,1.036,31.25,1.7159,45.8333,1.56,37.2396,1.6052,50.2604,1.3504,71.6146,0.9711,76.0417,0.845
43.2993,2.4181,89.0625,0.578,57.5521,1.1952,89.0625,0.5839,72.1354,1.025,33.8542,1.6302,46.3542,1.4932,41.6667,1.5513,55.9896,1.2297,72.3958,0.9749,76.5625,0.8311
44.1406,2.408,90.625,0.5415,57.8125,1.1895,89.8438,0.5457,75.0,0.9599,37.2396,1.5773,47.1354,1.4636,42.1875,1.5431,54.6875,1.2035,74.7396,0.911,79.9479,0.7858
46.2039,2.3856,90.3646,0.5392,58.0729,1.1896,90.1042,0.5374,78.125,0.9163,38.8021,1.5206,47.3958,1.4123,46.6146,1.462,56.7708,1.2007,78.125,0.8584,86.1979,0.6965
47.1855,2.3752,90.3646,0.5207,59.8958,1.1351,90.625,0.5275,78.3854,0.8986,42.4479,1.4624,48.1771,1.3756,49.2188,1.4198,58.8542,1.1423,78.9062,0.843,86.4583,0.6827
47.486,2.3707,91.6667,0.4877,63.8021,1.0558,90.625,0.4931,78.3854,0.9151,40.3646,1.5179,49.2188,1.3546,51.3021,1.36,58.8542,1.1147,74.7396,0.8879,85.9375,0.6849
47.9067,2.3674,91.6667,0.4588,62.5,1.0742,91.4062,0.4467,77.8646,0.874,40.625,1.4683,48.9583,1.3403,54.1667,1.3508,58.5938,1.1129,76.5625,0.8427,87.7604,0.6396
49.389,2.3547,91.9271,0.4586,64.3229,1.0479,91.4062,0.4564,78.125,0.8669,44.0104,1.4414,50.0,1.3094,56.5104,1.2766,60.1562,1.1083,78.125,0.8114,90.1042,0.592
50.7111,2.339,91.4062,0.4608,64.3229,1.0431,90.625,0.4577,79.1667,0.8286,49.7396,1.3792,51.5625,1.2515,57.0312,1.264,64.5833,1.0482,78.6458,0.8033,89.5833,0.574
51.863,2.3254,91.6667,0.452,65.3646,0.9916,90.8854,0.4521,79.6875,0.8396,52.8646,1.3522,51.0417,1.2397,60.1562,1.2023,68.2292,0.9946,79.6875,0.7925,90.1042,0.5501
52.2135,2.3238,91.9271,0.4426,65.3646,0.981,90.625,0.4466,79.6875,0.8108,55.4688,1.3172,50.5208,1.2553,61.1979,1.1774,69.5312,0.9524,80.4688,0.7705,90.8854,0.5239
52.4439,2.3205,92.1875,0.425,66.6667,0.9687,91.6667,0.4218,81.5104,0.7744,53.9062,1.3193,51.5625,1.2151,62.5,1.1512,67.4479,0.9908,81.25,0.7385,90.8854,0.5121
53.5056,2.3082,91.6667,0.4318,67.1875,0.9499,91.9271,0.4277,80.4688,0.7701,57.8125,1.2745,52.6042,1.1645,61.9792,1.1331,70.0521,0.9667,81.7708,0.7211,91.1458,0.499
54.6274,2.2919,92.1875,0.4218,70.0521,0.898,92.1875,0.4082,81.25,0.7671,59.1146,1.2613,53.3854,1.1489,66.4062,1.0855,71.3542,0.922,80.7292,0.7491,91.4062,0.4939
